"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"54",461667.6645,6460134.158,"2008-06-11-K","2008-06-11-K-003","2008-06-11-K-003",-140,5120.400908,"6/11/2008",20080611,2008,163,"4:26:09","N","MultiOb",2,1,"Statendam","Karin","Starboard","y",1,"n",0,291.1897219,462418.8148,6459859.276,11.18329477,462405.5046,6459862.291,110.2269952,786.3331009,-0.962726615,"East Icy","Outside","Outside",-131,5149.524876,6,1,"W-With","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",2,2,0,1,3
"55",461760.523,6459997.691,"2008-06-11-K","2008-06-11-K-004","2008-06-11-K-003",-133,5252.00486,"6/11/2008",20080611,2008,163,"4:27:15","Y","MultiOb",1,2,"Statendam","Karin","Starboard","n",1,"n",0,291.2152564,462063.1706,6459997.163,11.12084987,462049.8618,6460000.184,89.50641812,289.3495054,-21.7088383,"East Icy","Outside","Outside",-133,5248.854008,6,1,"W/A-Wi/Aw","4-45-degrees","DN-Dive-no-fluke","100","none","light","1'","excellent","3",2,2,1,1,3
"56",459258.2929,6461018.409,"2008-06-11-K","2008-06-11-K-005","2008-06-11-K-005",-143,4275.883279,"6/11/2008",20080611,2008,163,"4:34:11","N","MultiOb",2,1,"Statendam","Karin","Starboard","n",1,"n",0,290.5495399,459866.2378,6460865.704,10.97758343,459852.8948,6460868.57,104.1440015,613.1909567,-6.40553843,"East Icy","Outside","Outside",-145,4716.631834,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",1,2,0,1,2
"57",459158.6835,6460858.739,"2008-06-11-K","2008-06-11-K-006","2008-06-11-K-005",-143,4104.545671,"6/11/2008",20080611,2008,163,"4:35:08","Y","MultiOb",1,2,"Statendam","Karin","Starboard","n",1,"n",0,290.8664896,459562.2171,6460981.342,11.04190131,459548.8901,6460984.281,72.16526502,409.9050929,-38.70122461,"East Icy","Outside","Outside",-148,4511.137576,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",1,2,0,1,2
"58",452743.5071,6464211.118,"2008-06-11-K","2008-06-11-K-009","2008-06-11-K-009",-99,3232.650167,"6/11/2008",20080611,2008,163,"4:55:09","N","MultiOb",4,1,"Statendam","Karin","Starboard","n",3,"n",0,283.6319972,453162.3926,6463308.707,10.97487117,453148.8015,6463309.945,155.7846085,988.1180893,52.1526113,"Lower Bay","Outside","Outside",-101,2312.383786,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent","1",1,4,0,1,4
"59",452768.4532,6464173.586,"2008-06-11-K","2008-06-11-K-010","2008-06-11-K-009",-99,3192.710279,"6/11/2008",20080611,2008,163,"4:55:35","N","MultiOb",3,2,"Statendam","Karin","Starboard","n",3,"n",0,283.4598152,453021.0377,6463342.232,11.04977632,453007.443,6463343.429,163.9396684,863.8725584,60.47985316,"Lower Bay","Outside","Outside",-101,2345.948996,6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent","1",1,4,0,1,4
"60",452766.9179,6464159.83,"2008-06-11-K","2008-06-11-K-011","2008-06-11-K-009",-99,3179.182494,"6/11/2008",20080611,2008,163,"4:56:04","N","MultiOb",2,3,"Statendam","Karin","Starboard","n",3,"n",0,283.4523553,452861.209,6463380.65,11.05137181,452847.6141,6463381.845,174.0781862,782.1581476,70.62583091,"Lower Bay","Outside","Outside",-97,2394.483323,6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","calm","excellent","1",1,4,0,1,4
"61",452876.8191,6464127.103,"2008-06-11-K","2008-06-11-K-012","2008-06-11-K-009",-99,3137.158843,"6/11/2008",20080611,2008,163,"4:57:03","Y","MultiOb",1,4,"Statendam","Karin","Starboard","y",3,"n",0,284.0798481,452535.2252,6463459.57,10.98248868,452521.6442,6463460.914,208.0640641,754.9547951,103.984216,"Lower Bay","Outside","Outside",-97,2524.499325,6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","calm","excellent","1",1,4,0,1,4
"62",438325.3628,6484935.263,"2008-06-11-K","2008-06-11-K-022","2008-06-11-K-022",-95,1885.716586,"6/11/2008",20080611,2008,163,"6:19:34","N","MultiOb",2,1,"Statendam","Karin","Starboard","y",1,"y",13,345.9835733,438694.1634,6483793.434,13.31585803,438688.9532,6483806.048,162.1522127,1186.307214,-3.83136062,"Lower Bay","Lower Bay","Lower Bay",-89,2251.061297,6,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","light","calm","good","1",2,2,0,1,3
"63",438322.873,6484697.972,"2008-06-11-K","2008-06-11-K-023","2008-06-11-K-022",-95,1979.443029,"6/11/2008",20080611,2008,163,"6:21:59","Y","MultiOb",1,2,"Statendam","Karin","Starboard","n",1,"y",13,344.2276603,438447.3613,6484710.837,12.63459689,438441.7671,6484723.285,77.98110744,121.5588003,-86.24655286,"Lower Bay","Lower Bay","Lower Bay",-95,1862.297788,6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","light","light","calm","good","2",2,2,1,1,3
"64",439385.408,6486430.406,"2008-06-11-N","2008-06-11-N-006","2008-06-11-N-006",-87,757.4606555,"6/11/2008",20080611,2008,163,"11:04:31","N","MultiOb",2,1,"Island Princess","Nat","Port","y",1,"y",13,339.3905126,438933.3278,6482800.89,10.60373274,438929.9199,6482815.634,187.1818417,3643.356773,27.79132911,"Lower Bay","Lower Bay","Lower Bay",-89,2134.031995,6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","light","calm","excellent","1",1,2,0,1,2
"65",438230.6403,6486079.516,"2008-06-11-N","2008-06-11-N-007","2008-06-11-N-006",-99,1859.60048,"6/11/2008",20080611,2008,163,"11:09:02","Y","MultiOb",1,2,"Island Princess","Nat","Port","y",1,"y",13,343.0045808,438418.6196,6484260.477,11.41725783,438416.1478,6484275.407,174.1291921,1813.621292,11.12461128,"Lower Bay","Lower Bay","Lower Bay",-92,2129.096897,6,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","calm","excellent","1",1,2,0,1,2
"66",459004.8457,6462621.516,"2008-06-15-K","2008-06-15-K-007","2008-06-15-K-007",-136,3405.83769,"6/15/2008",20080615,2008,167,"5:14:00","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"n",0,298.851043,457221.2982,6461716.67,13.59139431,457208.5088,6461721.433,243.386121,2009.222625,124.5350779,"East Icy","Outside","Outside",-135,3163.336247,6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent","1",1,2,0,1,2
"67",457496.5872,6463605.958,"2008-06-15-K","2008-06-15-K-008","2008-06-15-K-007",-123,3363.812452,"6/15/2008",20080615,2008,167,"5:15:01","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","y",1,"n",0,299.5837099,456848.6143,6461926.697,13.78153751,456835.8868,6461931.623,201.5344175,1799.97901,81.9507076,"East Icy","Outside","Outside",-133,2902.270421,6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent","1",1,2,0,1,2
"68",457595.5967,6461941.593,"2008-06-15-K","2008-06-15-K-009","2008-06-15-K-009",-135,3595.274124,"6/15/2008",20080615,2008,167,"5:15:41","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"n",0,298.8576208,456603.3705,6462065.182,13.90442249,456590.5816,6462069.946,277.2779464,1013.177926,158.4203256,"East Icy","Outside","Outside",-133,2738.543636,6,1,"W/T-Wi/T0","4-45-degrees","DF-Dive-fluke-up","100","light","light","calm","excellent","2",1,2,0,2,2
"69",457051.7189,6462169.538,"2008-06-15-K","2008-06-15-K-010","2008-06-15-K-009",-134,3186.704386,"6/15/2008",20080615,2008,167,"5:16:33","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","n",1,"n",0,296.0716833,456271.9543,6462239.13,13.83227235,456258.949,6462243.267,275.313313,796.1909269,159.2416297,"East Icy","Outside","Outside",-133,2542.399128,6,1,"W/T-Wi/T0","4-45-degrees","DF-Dive-fluke-up","100","light","light","calm","excellent","2",1,2,0,2,2
"70",456466.6986,6462644.461,"2008-06-15-K","2008-06-15-K-011","2008-06-15-K-011",-131,2938.695656,"6/15/2008",20080615,2008,167,"5:17:03","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"n",0,294.3468775,456077.743,6462330.613,13.92611649,456064.6191,6462334.356,232.358758,507.7722245,118.0118805,"East Icy","Outside","Outside",-126,2438.944044,6,1,"W-With","0-Parallel","BL-Blowing","100","light","light","calm","excellent","1",1,2,0,1,2
"71",456081.3842,6462810.789,"2008-06-15-K","2008-06-15-K-012","2008-06-15-K-011",-126,2762.246362,"6/15/2008",20080615,2008,167,"5:17:45","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","n",1,"n",0,291.3976641,455804.6518,6462444.884,13.8447209,455791.3527,6462447.947,218.6364439,464.5137436,107.2387799,"East Icy","Outside","Outside",-126,2308.071487,6,1,"W-With","0-Parallel","BL-Blowing","100","light","light","calm","excellent","1",1,2,0,1,2
"72",438895.5672,6485266.712,"2008-06-15-K","2008-06-15-K-053","2008-06-15-K-053",-97,1243.947194,"6/15/2008",20080615,2008,167,"15:34:55","N","MultiOb",6,1,"Ryndam","Karin","Starboard","y",1,"y",13,168.8779133,438175.1163,6486226.263,13.20480321,438179.6829,6486213.402,322.9035271,1186.891823,-25.97438621,"Lower Bay","Lower Bay","Lower Bay",-99,1939.151137,6,1,"A-Away","9-Perpendicular","BL-Blowing","70","none","light","calm","excellent","1",3,6,0,1,10
"73",438934.5496,6485041.167,"2008-06-15-K","2008-06-15-K-054","2008-06-15-K-053",-92,1280.018346,"6/15/2008",20080615,2008,167,"15:35:37","N","MultiOb",5,2,"Ryndam","Karin","Starboard","n",1,"y",13,169.5457067,438230.0216,6485946.174,13.120041,438234.438,6485933.261,321.8752975,1134.013433,-27.67040922,"Lower Bay","Lower Bay","Lower Bay",-99,1847.136714,6,1,"A-Away","9-Perpendicular","BL-Blowing","70","none","light","calm","excellent","1",3,6,0,1,10
"74",438939.839,6485009.051,"2008-06-15-K","2008-06-15-K-055","2008-06-15-K-053",-92,1288.620147,"6/15/2008",20080615,2008,167,"15:36:18","N","MultiOb",4,3,"Ryndam","Karin","Starboard","n",1,"y",13,170.1821296,438277.8117,6485673.394,13.38075653,438282.0844,6485660.432,314.7210539,925.7096732,-35.46107577,"Lower Bay","Lower Bay","Lower Bay",-98,1802.242693,6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","70","none","light","calm","excellent","2",3,6,1,1,10
"75",438939.839,6485009.051,"2008-06-15-K","2008-06-15-K-055","2008-06-15-K-053",-92,1288.620147,"6/15/2008",20080615,2008,167,"15:36:18","N","MultiOb",4,3,"Ryndam","Karin","Starboard","n",1,"y",13,170.1821296,438277.8117,6485673.394,13.38075653,438282.0844,6485660.432,314.7210539,925.7096732,-35.46107577,"Lower Bay","Lower Bay","Lower Bay",-98,1802.242693,6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","70","none","light","calm","excellent","2",3,6,0,2,10
"76",438964.9823,6485022.542,"2008-06-15-K","2008-06-15-K-056","2008-06-15-K-053",-92,1260.121912,"6/15/2008",20080615,2008,167,"15:36:46","N","MultiOb",3,4,"Ryndam","Karin","Starboard","n",1,"y",13,170.5113284,438310.5715,6485482.47,13.48512191,438314.7696,6485469.484,304.503785,789.0079864,-46.00754336,"Lower Bay","Lower Bay","Lower Bay",-98,1779.750166,6,1,"T-Toward","9-Perpendicular","SA-Surface-active","70","none","light","calm","excellent","6",3,6,1,2,10
"77",438964.9823,6485022.542,"2008-06-15-K","2008-06-15-K-056","2008-06-15-K-053",-92,1260.121912,"6/15/2008",20080615,2008,167,"15:36:46","N","MultiOb",3,4,"Ryndam","Karin","Starboard","n",1,"y",13,170.5113284,438310.5715,6485482.47,13.48512191,438314.7696,6485469.484,304.503785,789.0079864,-46.00754336,"Lower Bay","Lower Bay","Lower Bay",-98,1779.750166,6,1,"T-Toward","9-Perpendicular","SA-Surface-active","70","none","light","calm","excellent","6",3,6,0,6,10
"78",438777.517,6485016.464,"2008-06-15-K","2008-06-15-K-057","2008-06-15-K-053",-96,1434.133689,"6/15/2008",20080615,2008,167,"15:37:41","N","MultiOb",2,5,"Ryndam","Karin","Starboard","n",1,"y",13,170.7529002,438372.9665,6485103.192,13.67258248,438377.1099,6485090.189,280.4327318,407.1378301,-70.32016842,"Lower Bay","Lower Bay","Lower Bay",-98,1790.750343,6,1,"A-Away","4-45-degrees","BL-Blowing","70","none","light","calm","excellent","1",3,6,1,6,10
"79",438777.517,6485016.464,"2008-06-15-K","2008-06-15-K-057","2008-06-15-K-053",-96,1434.133689,"6/15/2008",20080615,2008,167,"15:37:41","N","MultiOb",2,5,"Ryndam","Karin","Starboard","n",1,"y",13,170.7529002,438372.9665,6485103.192,13.67258248,438377.1099,6485090.189,280.4327318,407.1378301,-70.32016842,"Lower Bay","Lower Bay","Lower Bay",-98,1790.750343,6,1,"A-Away","4-45-degrees","BL-Blowing","70","none","light","calm","excellent","1",3,6,0,1,10
"80",438680.2857,6485016.381,"2008-06-15-K","2008-06-15-K-058","2008-06-15-K-053",-96,1524.5529,"6/15/2008",20080615,2008,167,"15:38:15","Y","MultiOb",1,6,"Ryndam","Karin","Starboard","n",1,"y",13,170.5404762,438411.8459,6484862.021,13.78838491,438416.0374,6484849.033,237.6540691,312.7815548,-112.886407,"Lower Bay","Lower Bay","Lower Bay",-95,1831.066701,6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","70","none","light","calm","excellent","2",3,6,1,1,10
"81",444775.2843,6471725.882,"2008-06-15-K","2008-06-15-K-061","2008-06-15-K-061",-71,1360.581733,"6/15/2008",20080615,2008,167,"16:13:02","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"y",13,178.3913205,443574.4758,6473325.209,13.4052839,443576.854,6473311.77,322.9222434,1987.781769,-35.46907706,"Lower Bay","Lower Bay","Lower Bay",-67,2864.391435,6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","moderate","1'","excellent","1",2,2,0,1,3
"82",444690.7971,6471503.652,"2008-06-15-K","2008-06-15-K-062","2008-06-15-K-061",-71,1451.228044,"6/15/2008",20080615,2008,167,"16:14:00","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","y",1,"y",13,178.4822397,443585.1201,6472923.957,13.3192112,443587.477,6472910.515,321.8949781,1787.897347,-36.58726159,"Lower Bay","Lower Bay","Lower Bay",-67,2720.244764,6,1,"T-Toward","0-Parallel","DF-Dive-fluke-up","100","none","moderate","1'","excellent","2",2,2,1,1,3
"83",444124.9368,6471524.184,"2008-06-15-K","2008-06-15-K-063","2008-06-15-K-063",-70,2013.736707,"6/15/2008",20080615,2008,167,"16:18:12","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"y",13,179.0666855,443615.7046,6471207.215,13.51014479,443617.9242,6471193.749,236.9065491,605.1849739,-122.1601364,"Lower Bay","Outside","Lower Bay",-71,2557.328824,6,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","1'","excellent","1",1,2,0,1,2
"84",444032.7729,6471216.37,"2008-06-15-K","2008-06-15-K-064","2008-06-15-K-063",-69,2145.81851,"6/15/2008",20080615,2008,167,"16:18:42","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","n",1,"y",13,179.366845,443618.4877,6470997.017,13.60314784,443620.6368,6470983.54,240.53641,473.3560075,-118.830435,"Lower Bay","Outside","Lower Bay",-71,2599.041941,6,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","1'","excellent","1",1,2,0,1,2
"85",444051.0072,6470818.946,"2008-06-15-K","2008-06-15-K-065","2008-06-15-K-065",-68,2234.265403,"6/15/2008",20080615,2008,167,"16:19:26","N","MultiOb",2,1,"Ryndam","Karin","Starboard","y",1,"y",13,179.9371107,443620.6678,6470688.199,13.9565179,443622.6826,6470674.701,251.3882549,451.9608123,-108.5488559,"Lower Bay","Outside","Lower Bay",-71,2683.848667,6,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","1'","excellent","1",2,2,0,1,3
"86",444002.2547,6470676.2,"2008-06-15-K","2008-06-15-K-066","2008-06-15-K-065",-68,2326.895733,"6/15/2008",20080615,2008,167,"16:19:50","Y","MultiOb",1,2,"Ryndam","Karin","Starboard","n",1,"y",13,180.4734538,443620.1994,6470514.813,14.10295744,443622.0878,6470501.297,245.2943657,418.4707644,-115.1790882,"Lower Bay","Outside","Lower Bay",-71,2741.262502,6,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","none","moderate","1'","excellent","3",2,2,1,1,3
"87",455816.4777,6461926.554,"2008-06-15-K","2008-06-15-K-076","2008-06-15-K-076",-131,1990.027269,"6/15/2008",20080615,2008,167,"16:54:13","N","MultiOb",3,1,"Ryndam","Karin","Starboard","n",1,"n",0,120.8713905,455398.0625,6461993.573,16.36470831,455410.6761,6461988.363,278.660332,410.4817743,-22.21105846,"East Icy","Outside","Outside",-127,1702.594439,6,1,"G/A-Ag/Aw","4-45-degrees","BL-Blowing","100","none","moderate","1'","excellent","1",1,3,0,1,3
"88",455977.0505,6461847.679,"2008-06-15-K","2008-06-15-K-077","2008-06-15-K-076",-132,2084.491504,"6/15/2008",20080615,2008,167,"16:54:48","N","MultiOb",2,2,"Ryndam","Karin","Starboard","n",1,"n",0,120.7892238,455650.4169,6461842.548,16.49489651,455663.0379,6461837.356,268.1170261,314.1822334,-32.67219763,"East Icy","Outside","Outside",-127,1805.377424,6,1,"G/A-Ag/Aw","4-45-degrees","BL-Blowing","100","none","moderate","1'","excellent","1",1,3,0,1,3
"89",456024.3658,6461909.933,"2008-06-15-K","2008-06-15-K-078","2008-06-15-K-076",-131,2156.792258,"6/15/2008",20080615,2008,167,"16:55:21","Y","MultiOb",1,3,"Ryndam","Karin","Starboard","y",1,"n",0,120.9883238,455891.7429,6461698.514,16.4616026,455904.3458,6461693.278,208.9850479,247.6777142,-92.00327596,"East Icy","Outside","Outside",-132,1938.008872,6,1,"G/A-Ag/Aw","4-45-degrees","BL-Blowing","100","none","moderate","1'","excellent","1",1,3,0,1,3
"90",437471.1955,6488143.819,"2008-06-16-N","2008-06-16-N-003","2008-06-16-N-003",-93,2396.124563,"6/16/2008",20080616,2008,168,"10:40:01","N","MultiOb",2,1,"Diamond Princess","Nat","Starboard","y",1,"y",13,354.4726092,438160.1402,6487290.001,17.61221798,438155.0576,6487321.759,140.2433413,1069.32255,-34.22926795,"Lower Bay","Lower Bay","Lower Bay",-97,2194.027585,6,1,"G-Against","0-Parallel","BL-Blowing","80","none","moderate","1'","excellent","1",1,2,0,1,2
"91",437313.1432,6488198.086,"2008-06-16-N","2008-06-16-N-004","2008-06-16-N-003",-93,2338.576155,"6/16/2008",20080616,2008,168,"10:41:13","Y","MultiOb",1,2,"Diamond Princess","Nat","Starboard","y",1,"y",13,354.1352758,438095.1645,6487942.482,17.65481122,438089.895,6487974.21,106.0781031,808.3711559,-68.05717266,"Lower Bay","Middle Bay","Middle Bay",-97,2564.458777,6,1,"G-Against","0-Parallel","BL-Blowing","80","none","moderate","1'","excellent","1",1,2,0,1,2
"92",437755.009,6493076.686,"2008-06-16-N","2008-06-16-N-032","2008-06-16-N-032",-119,1036.175026,"6/16/2008",20080616,2008,168,"18:35:16","N","MultiOb",4,1,"Diamond Princess","Nat","Starboard","y",1,"n",0,167.8519713,437822.0193,6494904.156,13.72413573,437830.7296,6494873.195,2.413514509,1798.104732,14.56154325,"Lower Bay","Middle Bay","Middle Bay",-153,1524.995436,6,1,"U-Unsure","U-Unsure","BL-Blowing","40","none","light","calm","excellent","1",2,4,0,1,5
"93",437789.6759,6492539.124,"2008-06-16-N","2008-06-16-N-033","2008-06-16-N-032",-112,1065.143768,"6/16/2008",20080616,2008,168,"18:37:02","N","MultiOb",3,2,"Diamond Princess","Nat","Starboard","y",1,"n",0,172.5420622,437964.566,6494175.612,13.67908305,437970.7156,6494144.043,6.435930715,1615.097977,13.89386855,"Lower Bay","Middle Bay","Middle Bay",-132,1436.670924,6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","40","none","light","calm","excellent","1",2,4,0,1,5
"94",437717.5369,6492844.357,"2008-06-16-N","2008-06-16-N-034","2008-06-16-N-032",-119,978.0826047,"6/16/2008",20080616,2008,168,"18:38:15","N","MultiOb",2,3,"Diamond Princess","Nat","Starboard","n",1,"n",0,173.6994475,438019.1367,6493668.517,13.12577804,438024.6474,6493636.831,21.18304627,849.9007212,27.48359873,"Lower Bay","Middle Bay","Middle Bay",-128,1467.416981,6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","40","none","light","calm","excellent","1",2,4,0,1,5
"95",437813.2099,6492850.126,"2008-06-16-N","2008-06-16-N-035","2008-06-16-N-032",-119,1073.929061,"6/16/2008",20080616,2008,168,"18:38:50","Y","MultiOb",1,4,"Diamond Princess","Nat","Starboard","y",1,"n",0,174.9986845,438043.5319,6493447.02,12.99311415,438048.3227,6493415.216,22.59036902,612.0495707,27.59168451,"Lower Bay","Middle Bay","Middle Bay",-123,1405.882884,6,1,"GA-Ag/Away","45-45-degrees","DF-Dive-fluke-up","40","none","light","calm","excellent","2",2,4,1,1,5
"96",456088.7594,6462612.079,"2008-06-18-K","2008-06-18-K-005","2008-06-18-K-005",-126,2629.693825,"6/18/2008",20080618,2008,170,"4:58:33","N","MultiOb",2,1,"Statendam","Karin","Port","y",1,"n",0,293.3043564,456824.9973,6462094.642,13.37497421,456813.3899,6462101.82,125.1518438,886.2581699,11.84748736,"East Icy","Outside","Outside",-133,2949.881266,6,1,"T-Toward","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",2,2,0,1,3
"97",456229.156,6462400.647,"2008-06-18-K","2008-06-18-K-006","2008-06-18-K-005",-131,2601.557992,"6/18/2008",20080618,2008,170,"4:59:36","Y","MultiOb",1,2,"Statendam","Karin","Port","n",1,"n",0,298.8820494,456438.7068,6462288.758,13.29898123,456427.852,6462297.03,117.5415651,224.0909618,-1.340484261,"East Icy","Outside","Outside",-133,2708.995456,6,1,"T-Toward","0-Parallel","DF-Dive-fluke-up","100","none","light","1'","excellent","2",2,2,1,1,3
