OBJECTID,Event_ID,EvB_Wpt_Id,SwB_Wpt_ID,Event_Date,CPA,ObType,ObOrder,ObOrder2,Year_,Ship,Observer,ObLocation,Approx,Species,Count_,IS_WW,WW_Speed,LAT,LONG_,Y_PROJ,X_PROJ,NDateS,NDateD,WptID,DateD,TimeD,DateTim,DateTxt,TimeTxt,TrkID,Vessel_Azi,X_GPS_UTM,Y_GPS_UTM,Vessel_Kts,X_BB_UTM,Y_BB_UTM,X_MM_UTM,Y_MM_UTM,BB_MM_Azi,BB_MM_Dist,BB_MM_Bear,Subarea1,Subarea2,Subarea3,VslDepth_m,VslDstSh_m,MMDepth_m,MMDstSh_m,RadComment,RadContact,RadioBy,RadioResp,RadioTime,R_Contact,Month_,season,Direction,Orientation,Behavior,Clouds,Rain,Wind,SeaState,Visibility,Shape
6983,2015-06-28-K,2015-06-28-K-037,2015-06-28-K-037,6/28/2015,N,MultiOb,3,1,2015,Volendam,Katja,Starboard,y,humpback whale,5,n,0,,-136.0967282,58.63110574,-136.0967282,6/28/2015,6/28/2015,476,6/28/2015,14:00:53,6/28/2015,20150628,14:00:53,75917,140.4450786,436319.5764,6499497.023,19.70539326,436326.092,6499492.275,436272.9685,6493497.226,180.5076973,5995.284748,40.0626187,Middle Bay,middle bay,middle bay,-230,3118.912045,,0,,,,,,n,6,1,WT-With/To,45-45-degrees,BL-Blowing,50,none,none,1',excellent,
6984,2015-06-28-K,2015-06-28-K-038,2015-06-28-K-038,6/28/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,,-136.0730259,58.61589091,-136.0730259,6/28/2015,6/28/2015,477,6/28/2015,14:04:28,6/28/2015,20150628,14:04:28,75960,148.8417748,437668.667,6497780.827,19.61959068,437674.4194,6497775.179,443979.8883,6496225.763,103.8055225,6493.044643,-45.03625229,Middle Bay,middle bay,middle bay,-241,2516.855964,-9,1895.20818,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,50,none,none,1',excellent,
6985,2015-06-28-K,2015-06-28-K-039,2015-06-28-K-037,6/28/2015,N,MultiOb,2,2,2015,Volendam,Katja,Starboard,n,humpback whale,5,n,0,,-136.067356,58.61035533,-136.067356,6/28/2015,6/28/2015,478,6/28/2015,14:05:38,6/28/2015,20150628,14:05:38,75974,157.0623107,437988.2053,6497159.272,19.29851314,437993.0909,6497152.859,436632.6522,6492742.642,197.1436529,4615.279366,40.0813422,Middle Bay,middle bay,middle bay,-232,2444.749417,,0,,,,,,n,6,1,WT-With/To,45-45-degrees,BL-Blowing,50,none,none,1',excellent,
6986,2015-06-28-K,2015-06-28-K-040,2015-06-28-K-040,6/28/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,,-136.0560808,58.58685851,-136.0560808,6/28/2015,6/28/2015,479,6/28/2015,14:10:14,6/28/2015,20150628,14:10:14,76029,170.2884115,438602.0806,6494532.891,18.92396719,438605.3694,6494525.53,442741.8615,6495241.379,80.18181719,4197.976407,-90.10659429,Lower Bay,middle bay,middle bay,-125,2066.014416,-18,2409.118895,,,,,,n,6,1,W-With,0-Parallel,DF-Dive-fluke-up,50,none,none,1',excellent,
6987,2015-06-28-K,2015-06-28-K-041,2015-06-28-K-041,6/28/2015,N,MultiOb,3,1,2015,Volendam,Katja,Starboard,y,humpback whale,6,n,0,,-136.0530808,58.57862639,-136.0530808,6/28/2015,6/28/2015,480,6/28/2015,14:11:51,6/28/2015,20150628,14:11:51,76048,171.2091396,438762.1098,6493613.63,18.51491873,438765.2799,6493606.218,434085.4992,6489854.767,231.2833041,5997.810475,60.07416456,Lower Bay,middle bay,middle bay,-105,2092.514701,,369.9362196,,,,,,n,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,50,none,none,1',excellent,
6988,2015-06-29-K,2015-06-29-K-029,2015-06-29-K-029,6/29/2015,Y,Single,1,1,2015,Coral Princess,Katja,Starboard,y,humpback whale,2,n,0,,-136.1391133,58.65603888,-136.1391133,6/29/2015,6/29/2015,524,6/29/2015,14:01:51,6/29/2015,20150629,14:01:51,81878,140.9986026,433905.8078,6502313.94,16.74571644,433917.5793,6502304.171,433853.5245,6499314.441,181.2273702,2990.416157,40.22876763,Middle Bay,middle bay,middle bay,-255,3948.749662,-169,2141.717277,,,,,,n,6,1,W-With,0-Parallel,BL-Blowing,50,none,moderate,calm,excellent,
6989,2015-06-29-K,2015-06-29-K-030,2015-06-29-K-030,6/29/2015,N,MultiOb,2,1,2015,Coral Princess,Katja,Starboard,n,humpback whale,3,n,0,,-136.0914007,58.62622605,-136.0914007,6/29/2015,6/29/2015,525,6/29/2015,14:10:13,6/29/2015,20150629,14:10:13,81978,141.0510378,436620.0605,6498948.7,16.75887727,436631.823,6498938.92,434905.1825,6496592.788,216.3512922,2913.008776,75.30025444,Middle Bay,middle bay,middle bay,-241,2793.128471,-5,0,,,,,,n,6,1,W-With,0-Parallel,BL-Blowing,50,none,moderate,calm,excellent,
6990,2015-06-29-K,2015-06-29-K-031,2015-06-29-K-030,6/29/2015,N,MultiOb,3,2,2015,Coral Princess,Katja,Starboard,n,humpback whale,3,n,0,,-136.0855363,58.62253273,-136.0855363,6/29/2015,6/29/2015,526,6/29/2015,14:11:15,6/29/2015,20150629,14:11:15,81991,141.5516642,436953.9476,6498531.98,16.81935027,436965.6242,6498522.098,435098.2479,6496028.87,216.8324478,3115.00921,75.28078354,Middle Bay,middle bay,middle bay,-245,2679.60225,,0,,,,,,,6,1,W-With,0-Parallel,BL-Blowing,50,none,moderate,calm,excellent,
6991,2015-06-29-K,2015-06-29-K-032,2015-06-29-K-030,6/29/2015,Y,MultiOb,1,3,2015,Coral Princess,Katja,Starboard,n,humpback whale,3,n,0,,-136.07509,58.61500486,-136.07509,6/29/2015,6/29/2015,527,6/29/2015,14:13:15,6/29/2015,20150629,14:13:15,82015,151.705925,437547.1893,6497684.098,16.72619463,437556.9408,6497672.312,435203.2731,6496422.342,242.0284181,2664.991078,90.3224931,Middle Bay,middle bay,middle bay,-241,2361.740846,-5,0,,,,,,n,6,1,W-With,0-Parallel,DF-Dive-fluke-up,50,none,moderate,calm,excellent,
6992,2015-06-29-K,2015-06-29-K-033,2015-06-29-K-033,6/29/2015,N,MultiOb,3,1,2015,Coral Princess,Katja,Starboard,y,humpback whale,2,n,0,,-136.0575691,58.58577951,-136.0575691,6/29/2015,6/29/2015,528,6/29/2015,14:19:46,6/29/2015,20150629,14:19:46,82093,165.2488689,438513.667,6494414.123,17.24320243,438520.3874,6494400.381,434637.0282,6489834.669,220.382773,5993.847491,55.13390407,Lower Bay,middle bay,middle bay,-125,1948.040504,-47,909.9801424,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,50,none,moderate,calm,excellent,
6993,2015-06-30-K,2015-06-30-K-026,2015-06-30-K-026,6/30/2015,N,MultiOb,3,1,2015,Westerdam,Katja,Starboard,y,humpback whale,3,n,0,,-136.1441381,58.71541478,-136.1441381,6/30/2015,6/30/2015,564,6/30/2015,15:08:58,6/30/2015,20150630,15:08:58,88051,137.9383022,433727.0677,6508929.512,15.01387367,433738.1326,6508920.235,439566.216,6499607.274,147.9615245,10986.25522,10.02322227,Middle Bay,middle bay,middle bay,-86,3674.123678,-114,3496.52141,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,
6994,2015-07-05-K,2015-07-05-K-003,2015-07-05-K-003,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,y,13,,-136.0587015,58.52565008,-136.0587015,7/5/2015,7/5/2015,632,7/5/2015,6:40:12,7/5/2015,20150705,06:40:12,95459,5.898302063,438342.2881,6487720.7,11.31287047,438341.1013,6487728.674,443773.015,6488590.726,80.98228391,5499.892818,75.08398185,Lower Bay,middle bay,middle bay,-96,2491.433852,-49,560.1658648,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,none,calm,excellent,
6995,2015-07-05-K,2015-07-05-K-004,2015-07-05-K-004,7/5/2015,N,MultiOb,3,1,2015,Volendam,Katja,Starboard,y,humpback whale,2,y,13,,-136.0582529,58.52834294,-136.0582529,7/5/2015,7/5/2015,633,7/5/2015,6:41:06,7/5/2015,20150705,06:41:06,95470,5.422782409,438373.136,6488020.093,10.48164235,438371.883,6488028.057,442489.9251,6490857.661,55.50613045,4996.491283,50.08334804,Lower Bay,middle bay,middle bay,-97,2621.596523,-74,1278.500615,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,none,calm,excellent,
6996,2015-07-05-K,2015-07-05-K-006,2015-07-05-K-004,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,y,humpback whale,2,n,0,,-136.0545414,58.55175904,-136.0545414,7/5/2015,7/5/2015,635,7/5/2015,6:48:57,7/5/2015,20150705,06:48:57,95564,5.845802757,438630.1968,6490623.703,12.13269046,438629.0027,6490631.676,441591.9454,6491100.972,80.99977287,2999.878105,75.15397011,Lower Bay,middle bay,middle bay,-97,2361.777125,-38,2048.87012,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,none,calm,excellent,
6997,2015-07-05-K,2015-07-05-K-007,2015-07-05-K-007,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,,-136.0539404,58.55492539,-136.0539404,7/5/2015,7/5/2015,636,7/5/2015,6:49:51,7/5/2015,20150705,06:49:51,95575,6.927437455,438670.7024,6490975.677,12.99925562,438669.659,6490983.671,443511.7685,6493037.827,67.01200803,5259.80815,60.08457058,Lower Bay,middle bay,middle bay,-100,2279.648567,-5,1445.289109,,,,,,n,7,1,U-Unsure,0-Parallel,BL-Blowing,10,none,none,calm,excellent,
6998,2015-07-05-K,2015-07-05-K-008,2015-07-05-K-008,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,,-136.0533681,58.55780449,-136.0533681,7/5/2015,7/5/2015,637,7/5/2015,6:50:38,7/5/2015,20150705,06:50:38,95584,7.049142367,438709.0323,6491295.697,13.82745993,438708.0059,6491303.693,443156.44,6494178.457,57.12776945,5296.492451,50.07862708,Lower Bay,middle bay,middle bay,-101,2225.283342,0,1662.383153,,,,,,n,7,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,10,none,none,calm,excellent,
6999,2015-07-05-K,2015-07-05-K-009,2015-07-05-K-004,7/5/2015,N,MultiOb,2,3,2015,Volendam,Katja,Starboard,y,humpback whale,2,n,0,,-136.0519672,58.56467815,-136.0519672,7/5/2015,7/5/2015,638,7/5/2015,6:52:23,7/5/2015,20150705,06:52:23,95605,7.099447244,438802.528,6492059.694,14.96351213,438801.5086,6492067.691,441779.4845,6491688.923,97.24850969,3001.966957,90.14906245,Lower Bay,middle bay,middle bay,-105,2011.036598,-66,1836.840075,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,
7000,2015-07-07-K,2015-07-07-K-014,2015-07-07-K-011,7/7/2015,Y,MultiOb,1,2,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,,-136.0688543,58.60970398,-136.0688543,7/7/2015,7/7/2015,730,7/7/2015,10:50:26,7/7/2015,20150707,10:50:26,107540,344.2667295,437900.008,6497088.138,14.71462859,437893.9613,6497102.226,440552.1281,6499372.002,49.50639701,3495.387255,65.23966747,Middle Bay,middle bay,middle bay,-234,2334.903664,-59,2872.232465,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,moderate,calm,excellent,
7001,2015-07-07-K,2015-07-07-K-015,2015-07-07-K-012,7/7/2015,Y,MultiOb,1,3,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,,-136.0754177,58.61801597,-136.0754177,7/7/2015,7/7/2015,731,7/7/2015,10:52:42,7/7/2015,20150707,10:52:42,107567,332.1210125,437533.5245,6498019.645,14.18858661,437524.649,6498032.146,440472.864,6499919.66,57.37169938,3500.668986,85.25068692,Middle Bay,middle bay,middle bay,-243,2586.135948,-29,2569.52293,,,,,,n,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,moderate,calm,excellent,
7002,2015-06-30-K,2015-06-30-K-036,2015-06-30-K-036,6/30/2015,N,MultiOb,4,1,2015,Westerdam,Katja,Starboard,y,humpback whale,2,n,0,,-136.0598379,58.58801915,-136.0598379,6/30/2015,6/30/2015,574,6/30/2015,15:42:25,6/30/2015,20150630,15:42:25,88452,180.3123696,438385.7034,6494665.553,15.60270669,438387.6254,6494651.243,436774.574,6485810.948,190.3407602,8986.253149,10.02839067,Lower Bay,middle bay,middle bay,-122,1908.883758,-21,558.0576334,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,
7003,2015-06-30-K,2015-06-30-K-038,2015-06-30-K-038,6/30/2015,Y,Single,1,1,2015,Westerdam,Katja,Starboard,n,humpback whale,2,y,13,,-136.0563287,58.56825672,-136.0563287,6/30/2015,6/30/2015,576,6/30/2015,15:46:58,6/30/2015,20150630,15:46:58,88507,175.6085587,438555.0854,6492462.095,15.89654661,438558.1745,6492447.99,436464.9694,6491514.353,245.9615787,2291.982981,70.35301997,Lower Bay,middle bay,middle bay,-110,1704.684947,,27.27096882,,,,,,n,6,1,WA-With/Aw,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,
7004,2015-07-05-K,2015-07-05-K-045,2015-07-05-K-045,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,,-136.6190602,58.86200882,-136.6190602,7/5/2015,7/5/2015,674,7/5/2015,12:47:49,7/5/2015,20150705,12:47:49,99870,110.1034046,406615.1244,6525816.235,19.16697671,406623.146,6525815.429,408068.3502,6524592.358,130.2411169,1893.282295,20.13771231,West Arm,west arm,west arm,-413,1903.424769,-341,1230.245933,,,,,,n,7,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,10,none,moderate,calm,excellent,
7005,2015-07-05-K,2015-07-05-K-046,2015-07-05-K-045,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,,-136.5906726,58.85657399,-136.5906726,7/5/2015,7/5/2015,675,7/5/2015,12:50:44,7/5/2015,20150705,12:50:44,99905,114.9812316,408237.9024,6525171.925,19.35427854,408245.8264,6525170.44,408080.3132,6523363.851,185.2346211,1814.15454,70.25338955,West Arm,west arm,west arm,-423,1724.33392,-34,147.8351732,,,,,,n,7,1,U-Unsure,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,
7006,2015-07-05-K,2015-07-05-K-047,2015-07-05-K-047,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,,-136.5527244,58.84463623,-136.5527244,7/5/2015,7/5/2015,676,7/5/2015,12:55:01,7/5/2015,20150705,12:55:01,99957,126.9472846,410395.9614,6523791.504,19.49007371,410403.4052,6523788.408,410798.5569,6520945.887,172.0857742,2869.854997,45.13848958,West Arm,west arm,west arm,-394,1614.536936,,0,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,
7007,2015-07-05-K,2015-07-05-K-048,2015-07-05-K-047,7/5/2015,Y,MultiOb,1,2,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,,-136.5237414,58.83274214,-136.5237414,7/5/2015,7/5/2015,677,7/5/2015,12:58:34,7/5/2015,20150705,12:58:34,99999,128.7723379,412038.1723,6522428.909,19.79546908,412045.5137,6522425.578,411010.9185,6520892.812,214.0187967,1849.258678,85.24645874,West Arm,west arm,west arm,-422,1793.736427,-36,120.0440158,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,
7008,2015-07-05-K,2015-07-05-K-050,2015-07-05-K-050,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,n,humpback whale,2,n,0,,-136.0844401,58.62860315,-136.0844401,7/5/2015,7/5/2015,679,7/5/2015,13:55:56,7/5/2015,20150705,13:55:56,100688,151.9364439,437028.5314,6499206.801,19.94745965,437033.9705,6499200.85,439421.6293,6500482.641,61.77131968,2709.963464,-90.16512424,Middle Bay,middle bay,middle bay,-249,3244.784036,-113,3135.388436,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,light,calm,excellent,
7009,2015-07-05-K,2015-07-05-K-051,2015-07-05-K-051,7/5/2015,Y,Single,1,1,2015,Volendam,Katja,Starboard,y,humpback whale,1,n,0,,-136.064367,58.60422758,-136.064367,7/5/2015,7/5/2015,680,7/5/2015,14:00:49,7/5/2015,20150705,14:00:49,100746,164.4260584,438151.0321,6496474.28,19.6069547,438155.0555,6496467.294,443158.7369,6494199.938,114.3770668,5493.426184,-50.04899157,Middle Bay,middle bay,middle bay,-229,2403.679767,0,1662.474531,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,light,calm,excellent,
7010,2015-07-05-K,2015-07-05-K-052,2015-07-05-K-052,7/5/2015,N,MultiOb,2,1,2015,Volendam,Katja,Starboard,n,humpback whale,1,n,0,,-136.0576664,58.58922154,-136.0576664,7/5/2015,7/5/2015,681,7/5/2015,14:03:41,7/5/2015,20150705,14:03:41,100781,169.387213,438514.0475,6494797.429,18.73630178,438517.4517,6494790.121,436570.1589,6492811.509,224.5429272,2776.122287,55.15571423,Lower Bay,middle bay,middle bay,-154,2079.968031,,0,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,light,calm,excellent,
7011,2015-06-30-K,2015-06-30-K-039,2015-06-30-K-036,6/30/2015,N,MultiOb,3,2,2015,Westerdam,Katja,Starboard,y,humpback whale,2,n,0,,-136.0563786,58.55708976,-136.0563786,6/30/2015,6/30/2015,577,6/30/2015,15:49:30,6/30/2015,20150630,15:49:30,88537,185.4201263,438532.6198,6491218.875,15.99969375,438533.2601,6491204.45,436671.3608,6484470.876,195.4566446,6986.249893,10.03651827,Lower Bay,middle bay,middle bay,-101,2090.296286,-21,828.7548374,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,
7012,2015-06-30-K,2015-06-30-K-040,2015-06-30-K-036,6/30/2015,N,MultiOb,2,3,2015,Westerdam,Katja,Starboard,n,humpback whale,2,y,13,,-136.0598796,58.53334157,-136.0598796,6/30/2015,6/30/2015,578,6/30/2015,15:54:58,6/30/2015,20150630,15:54:58,88603,184.1066698,438287.1938,6488578.103,14.62838955,438288.1646,6488563.697,435818.851,6484933.29,214.2225776,4390.599264,30.11590772,Lower Bay,middle bay,middle bay,-98,3011.298266,,0,,,,,,n,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,
7013,2015-06-30-K,2015-06-30-K-041,2015-06-30-K-041,6/30/2015,N,MultiOb,2,1,2015,Westerdam,Katja,Starboard,y,humpback whale,1,y,13,,-136.0607775,58.52398426,-136.0607775,6/30/2015,6/30/2015,579,6/30/2015,15:57:21,6/30/2015,20150630,15:57:21,88631,184.3264799,438218.4645,6487537.145,13.81388337,438219.38,6487522.735,436733.7882,6481723.754,194.3690986,5986.247452,10.04261865,Lower Bay,lower bay,lower bay,-96,2501.077834,,304.321317,,,,,,n,6,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,
7014,2015-06-30-K,2015-06-30-K-042,2015-06-30-K-041,6/30/2015,Y,MultiOb,1,2,2015,Westerdam,Katja,Starboard,n,humpback whale,1,y,13,,-136.0616329,58.51777763,-136.0616329,6/30/2015,6/30/2015,580,6/30/2015,15:58:59,6/30/2015,20150630,15:58:59,88651,185.7959372,438157.7232,6486846.926,13.78711554,438158.2689,6486832.497,436645.3188,6481500.755,195.8419701,5542.246086,10.04603292,Lower Bay,lower bay,lower bay,-99,2202.926851,,67.28885714,,,,,,n,6,1,WT-With/To,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,
7015,2015-06-30-K,2015-06-30-K-043,2015-06-30-K-036,6/30/2015,Y,MultiOb,1,4,2015,Westerdam,Katja,Starboard,n,humpback whale,2,y,13,,-136.0621741,58.51462956,-136.0621741,6/30/2015,6/30/2015,581,6/30/2015,15:59:47,6/30/2015,20150630,15:59:47,88661,185.3752905,438120.6611,6486496.938,13.8295618,438121.3127,6486482.513,435993.925,6485941.985,255.7439113,2194.982741,70.36862077,Lower Bay,lower bay,lower bay,-100,2053.655533,-12,0,,,,,,n,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,
7016,2015-07-03-K,2015-07-03-K-002,2015-07-03-K-002,7/3/2015,N,MultiOb,4,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.0546321,58.58363072,-136.0546321,7/3/2015,7/3/2015,584,7/3/2015,7:57:02,7/3/2015,20150703,07:57:02,89047,358.3767375,438680.6559,6494172.202,13.75775738,438678.2261,6494187.339,439034.0613,6500161.766,3.40849332,5985.014321,5.031755828,Lower Bay,middle bay,middle bay,-113,2065.99895,-197,3372.158832,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,moderate,calm,good,
7017,2015-07-03-K,2015-07-03-K-003,2015-07-03-K-002,7/3/2015,N,MultiOb,3,2,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.0548801,58.58563316,-136.0548801,7/3/2015,7/3/2015,585,7/3/2015,7:57:34,7/3/2015,20150703,07:57:34,89054,355.1759625,438669.7394,6494395.37,13.76222071,438666.4682,6494410.347,438686.6305,6499895.323,0.210613073,5485.012701,5.03465062,Lower Bay,middle bay,middle bay,-125,2094.888879,-223,3609.658888,,,,,,n,7,1,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,100,none,moderate,calm,good,
7018,2015-07-03-K,2015-07-03-K-004,2015-07-03-K-002,7/3/2015,N,MultiOb,2,3,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.0549224,58.58584791,-136.0549224,7/3/2015,7/3/2015,586,7/3/2015,7:57:37,7/3/2015,20150703,07:57:37,89054,355.1759625,438667.6542,6494419.317,13.76222071,438664.383,6494434.295,440971.9958,6497688.84,35.33827931,3989.629584,40.16231686,Lower Bay,middle bay,middle bay,-125,2098.491582,-87,3997.213023,,,,,,n,7,1,WT-With/To,45-45-degrees,BL-Blowing,100,none,moderate,calm,good,
7019,2015-07-03-K,2015-07-03-K-006,2015-07-03-K-002,7/3/2015,Y,MultiOb,1,4,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.0694958,58.60954204,-136.0694958,7/3/2015,7/3/2015,588,7/3/2015,8:04:01,7/3/2015,20150703,08:04:01,89131,339.1431485,437862.4488,6497070.702,14.38748664,437855.1681,6497084.194,439416.7043,6500538.276,24.32698105,3790.656096,45.18383256,Middle Bay,middle bay,middle bay,-234,2293.496721,-113,3080.48443,,,,,,n,7,1,WT-With/To,45-45-degrees,DF-Dive-fluke-up,50,none,moderate,calm,excellent,
7020,2015-07-03-K,2015-07-03-K-007,2015-07-03-K-007,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,2,n,0,,-136.0723961,58.61298708,-136.0723961,7/3/2015,7/3/2015,589,7/3/2015,8:04:57,7/3/2015,20150703,08:04:57,89142,335.1473742,437700.0795,6497456.945,14.7192984,437691.8764,6497469.897,440085.6566,6500285.159,40.37407045,3695.387337,65.22669623,Middle Bay,middle bay,middle bay,-236,2342.492294,-5,2715.563614,,,,,,n,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,50,none,moderate,calm,excellent,
7021,2015-07-03-K,2015-07-03-K-009,2015-07-03-K-009,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,,-136.2107182,58.70169779,-136.2107182,7/3/2015,7/3/2015,591,7/3/2015,8:32:06,7/3/2015,20150703,08:32:06,89468,320.4627453,429843.1632,6507470.078,16.01791879,429831.9448,6507480.527,429253.3237,6507579.002,279.6585172,586.9408389,-40.80422813,Middle Bay,middle bay,middle bay,-265,3080.897162,-322,3071.767563,,,,,,y,7,1,GT-Ag/To,45-45-degrees,BL-Blowing,20,none,moderate,calm,excellent,
7022,2015-07-03-K,2015-07-03-K-032,2015-07-03-K-032,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,n,humpback whale,1,n,0,,-136.6830271,58.8770027,-136.6830271,7/3/2015,7/3/2015,614,7/3/2015,14:22:15,7/3/2015,20150703,14:22:15,93670,110.4445176,402968.0843,6527576.457,15.3877476,402983.0255,6527573.021,403378.1032,6525140.772,170.7738506,2464.12721,60.32933291,West Arm,west arm,west arm,-400,1926.346503,-25,0,,,,,,n,7,1,G-Against,0-Parallel,BL-Blowing,10,none,strong,1',excellent,
7023,2015-07-03-K,2015-07-03-K-035,2015-07-03-K-035,7/3/2015,N,MultiOb,4,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.1996443,58.73224095,-136.1996443,7/3/2015,7/3/2015,617,7/3/2015,15:31:12,7/3/2015,20150703,15:31:12,94497,103.5991015,430545.6707,6510859.048,15.5587552,430560.9148,6510857.418,435836.2504,6504858.253,138.6733807,7988.688693,35.0742792,Middle Bay,middle bay,middle bay,-216,1961.331633,-74,2538.288875,,,,,,n,7,1,U-Unsure,U-Unsure,BL-Blowing,10,none,moderate,calm,excellent,
7024,2015-07-03-K,2015-07-03-K-036,2015-07-03-K-036,7/3/2015,Y,Single,1,1,2015,Zaandam,Katja,Starboard,y,humpback whale,1,n,0,,-136.1785773,58.72948783,-136.1785773,7/3/2015,7/3/2015,618,7/3/2015,15:33:50,7/3/2015,20150703,15:33:50,94529,109.1144624,431759.8905,6510530.891,15.69022176,431774.9074,6510527.803,435165.7741,6516646.423,28.99470255,6995.390142,-80.11975986,Middle Bay,middle bay,middle bay,-209,2491.960709,-57,1338.21206,,,,,,n,7,1,U-Unsure,45-45-degrees,SA-Surface-active,10,none,moderate,calm,excellent,
7025,2015-07-03-K,2015-07-03-K-040,2015-07-03-K-040,7/3/2015,N,MultiOb,2,1,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.055423,58.63794185,-136.055423,7/3/2015,7/3/2015,622,7/3/2015,16:00:32,7/3/2015,20150703,16:00:32,94849,160.6152759,438729.7663,6500219.664,15.82099715,438736.6979,6500205.989,440020.6112,6499455.795,120.2978479,1487.018368,-40.31742799,Middle Bay,middle bay,middle bay,-223,3287.127838,-76,3210.480765,,,,,,n,7,1,W-With,0-Parallel,DF-Dive-fluke-up,10,none,moderate,calm,excellent,
7026,2015-07-03-K,2015-07-03-K-041,2015-07-03-K-040,7/3/2015,Y,MultiOb,1,2,2015,Zaandam,Katja,Starboard,y,humpback whale,3,n,0,,-136.051085,58.62885972,-136.051085,7/3/2015,7/3/2015,623,7/3/2015,16:02:42,7/3/2015,20150703,16:02:42,94875,173.6935324,438965.7488,6499204.546,15.51266862,438969.4064,6499189.658,440262.9622,6499120.806,93.0467881,1295.386916,-80.64674434,Middle Bay,middle bay,middle bay,-213,4219.10602,-66,3253.89118,,,,,,n,7,1,W-With,0-Parallel,BL-Blowing,10,none,moderate,calm,excellent,
