cruise_event_ID,unique_event_ID,same_whale_ID,event_date,CPA,ob_type,ob_order_CPA,ob_order_time,year,ship,observer,observer_location,approx,species,count,IS_WW,WW_Speed,LAT,LONG,Y_PROJ,X_PROJ,NDateS,NDateD,waypoint_ID,DateD,TimeD,DateTime,DateTxt,TimeTxt,track_ID,vessel_azimuth,X_GPS_UTM,Y_GPS_UTM,ship_speed,X_ship_UTM,Y_ship_UTM,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,subarea_1,subarea_2,subarea_3,ship_depth_m,ship_dist_shore_m,whale_depth_m,whale_dist_shore_m,radio_comm,radio_contact,radio_by,radio_resp,radio_time,radio_y_n,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,shape_fn,val_beh,num_beh,num_obs,duplicate
2012-05-13-N,2012-05-13-N-011,2012-05-13-N-010,5/13/2012,N,MultiOb,2,2,2012,Volendam,Nat,Starboard,y,humpback whale,1,n,0,58.71926006,0,58.71926006,-136.2452481,5/13/2012,5/13/2012,120,5/13/2012,1/0/1900,5/13/2012,20120513,8:01:41,24508,322.4811811,427878.7442,6509461.992,18.60137103,427871.7924,6509467.761,427202.9995,6510198.952,317.5519853,990.9203565,-4.929195712,Middle Bay,Middle Bay,Middle Bay,-382,2833.015634,-383,2169.72868,,,,,,,5,0,T-Toward,90-Perpendicular,BL-Blowing,95,none,moderate,1',excellent,NA,1,2,3,0
2012-05-13-N,2012-05-13-N-012,2012-05-13-N-010,5/13/2012,Y,MultiOb,1,3,2012,Volendam,Nat,Starboard,y,humpback whale,1,n,0,58.72280636,0,58.72280636,-136.2506882,5/13/2012,5/13/2012,121,5/13/2012,1/0/1900,5/13/2012,20120513,8:02:33,24518,322.4948998,427571.0589,6509862.679,18.70665742,427564.1085,6509868.451,427065.1776,6510184.898,302.3849468,590.8223084,-20.10995302,Middle Bay,Middle Bay,Middle Bay,-393,2501.013496,-383,2031.503121,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,95,none,moderate,1',excellent,NA,2,2,3,0
2012-05-13-N,2012-05-13-N-014,2012-05-13-N-014,5/13/2012,Y,Single,1,1,2012,Volendam,Nat,Starboard,y,humpback whale,1,n,0,58.84272474,0,58.84272474,-136.5259777,5/13/2012,5/13/2012,123,5/13/2012,1/0/1900,5/13/2012,20120513,8:38:32,24950,298.8133209,411934.4251,6523543.206,18.69287205,411925.7419,6523545.7,411433.0987,6522919.979,218.2140894,796.3820757,-80.5992315,West Arm,West Arm,West Arm,-422,1836.765077,-425,1543.529368,,,,,,,5,0,G-Against,0-Parallel,BL-Blowing,95,none,moderate,calm,excellent,NA,1,1,1,0
2012-05-17-N,2012-05-17-N-033,2012-05-17-N-033,5/17/2012,Y,Single,1,1,2012,Norwegian Pearl,Nat,Starboard,y,humpback whale,1,n,0,58.68681975,0,58.68681975,-136.1927437,5/17/2012,5/17/2012,177,5/17/2012,1/0/1900,5/17/2012,20120517,13:11:32,35108,141.219238,430855.1853,6505794.975,18.44557135,430866.1954,6505787.658,430812.6304,6503795.491,181.540186,1992.887846,40.32094802,Middle Bay,Middle Bay,Middle Bay,-312,2214.540657,-301,1294.240778,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,1,1,0
2012-05-17-N,2012-05-17-N-034,2012-05-17-N-034,5/17/2012,Y,Single,1,1,2012,Norwegian Pearl,Nat,Starboard,y,humpback whale,2,n,0,58.68029553,0,58.68029553,-136.1823027,5/17/2012,5/17/2012,178,5/17/2012,1/0/1900,5/17/2012,20120517,13:13:12,35128,141.2532872,431447.621,6505057.888,18.50696834,431458.6268,6505050.565,430128.8843,6503554.331,221.6283433,2001.73174,80.37505611,Middle Bay,Middle Bay,Middle Bay,-326,2321.059936,-125,627.9117726,,,,,,,5,0,G-Against,0-Parallel,BL-Blowing,50,none,moderate,calm,excellent,NA,1,1,1,0
2012-05-17-N,2012-05-17-N-035,2012-05-17-N-035,5/17/2012,N,MultiOb,2,1,2012,Norwegian Pearl,Nat,Starboard,y,humpback whale,2,n,0,58.64497066,0,58.64497066,-136.1266049,5/17/2012,5/17/2012,179,5/17/2012,1/0/1900,5/17/2012,20120517,13:22:06,35234,141.5765661,434610.8376,6501069.407,18.6857326,434621.8019,6501062.021,434958.4425,6500025.893,162.0008919,1089.444351,20.42432587,Middle Bay,Middle Bay,Middle Bay,-298,3570.688218,-295,2549.946402,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,1,2,0
2012-05-17-N,2012-05-17-N-036,2012-05-17-N-035,5/17/2012,Y,MultiOb,1,2,2012,Norwegian Pearl,Nat,Starboard,n,humpback whale,2,n,0,58.64201898,0,58.64201898,-136.1219079,5/17/2012,5/17/2012,180,5/17/2012,1/0/1900,5/17/2012,20120517,13:22:51,35243,141.2942063,434877.9423,6500736.214,18.71380403,434888.9428,6500728.883,435019.4444,6499812.119,171.8983623,926.0060524,30.60415607,Middle Bay,Middle Bay,Middle Bay,-298,3244.204728,-292,2344.185791,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,1,2,0
2012-05-17-N,2012-05-17-N-039,2012-05-17-N-039,5/17/2012,N,MultiOb,2,1,2012,Norwegian Pearl,Nat,Starboard,y,humpback whale,1,n,0,58.52585603,0,58.52585603,-136.0613236,5/17/2012,5/17/2012,183,5/17/2012,1/0/1900,5/17/2012,20120517,13:46:41,35529,178.3278111,438189.9492,6487746.038,17.91261688,438194.3152,6487733.56,438233.7184,6486246.76,178.4819024,1487.322163,0.154091292,Lower Bay,Middle Bay,Middle Bay,-96,2377.496215,-99,1885.317169,,,,,,,5,0,A-Away,90-Perpendicular,BL-Blowing,50,none,moderate,calm,excellent,NA,1,2,2,0
2012-05-17-N,2012-05-17-N-040,2012-05-17-N-039,5/17/2012,Y,MultiOb,1,2,2012,Norwegian Pearl,Nat,Starboard,n,humpback whale,1,y,20,58.52042992,0,58.52042992,-136.0605777,5/17/2012,5/17/2012,184,5/17/2012,1/0/1900,5/17/2012,20120517,13:47:46,35542,175.7286097,438223.8497,6487141.244,18.15551866,438228.777,6487128.977,438131.1901,6486652.195,191.5674537,486.6660618,15.83884396,Lower Bay,Lower Bay,Lower Bay,-97,2065.598822,-100,2030.445149,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,50,none,moderate,calm,excellent,NA,2,2,2,0
2012-05-18-N,2012-05-18-N-031,2012-05-18-N-031,5/18/2012,Y,Single,1,1,2012,Sea Princess,Nat,Starboard,y,humpback whale,1,n,0,58.73210298,0,58.73210298,-136.2693485,5/18/2012,5/18/2012,216,5/18/2012,1/0/1900,5/18/2012,20120518,14:19:57,41326,140.1235305,426510.0998,6510918.015,15.18454976,426533.4915,6510897.814,426504.7099,6508418.072,180.6649861,2479.909117,40.54145556,Middle Bay,Middle Bay,Middle Bay,-404,1811.5561,-138,1994.85504,,,,,,,5,0,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,1,1,0
2012-05-18-N,2012-05-18-N-032,2012-05-18-N-032,5/18/2012,Y,Single,1,1,2012,Sea Princess,Nat,Starboard,y,humpback whale,2,n,0,58.66988705,0,58.66988705,-136.1725939,5/18/2012,5/18/2012,217,5/18/2012,1/0/1900,5/18/2012,20120518,14:38:42,41551,141.3881814,431990.2572,6503889.185,15.46809583,432013.1974,6503868.472,431595.3596,6501928.623,192.1556256,1984.339202,50.76744419,Middle Bay,Middle Bay,Middle Bay,-320,2497.019365,-40,1857.7844,,,,,,,5,0,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,1,1,0
2012-05-18-N,2012-05-18-N-033,2012-05-18-N-033,5/18/2012,N,MultiOb,2,1,2012,Sea Princess,Nat,Starboard,y,humpback whale,2,n,0,58.65128417,0,58.65128417,-136.1435235,5/18/2012,5/18/2012,218,5/18/2012,1/0/1900,5/18/2012,20120518,14:44:15,41617,141.8148069,433640.907,6501788.931,15.63246442,433663.6923,6501768.048,435045.3005,6497513.72,162.0086102,4473.04662,20.19380331,Middle Bay,Middle Bay,Middle Bay,-314,3250.292075,-188,267.0635454,,,,,,,5,0,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,2,2,0
2012-05-18-N,2012-05-18-N-035,2012-05-18-N-033,5/18/2012,Y,MultiOb,1,2,2012,Sea Princess,Nat,Starboard,n,humpback whale,2,n,0,58.63008591,0,58.63008591,-136.1107552,5/18/2012,5/18/2012,220,5/18/2012,1/0/1900,5/18/2012,20120518,14:50:34,41693,142.3805749,435503.2779,6499396.878,15.33571204,435525.8559,6499375.772,434747.4928,6498407.657,218.7992538,1242.213607,76.41867887,Middle Bay,Middle Bay,Middle Bay,-283,2044.600978,-100,918.7798686,,,,,,,5,0,G-Against,0-Parallel,BL-Blowing,100,none,moderate,calm,good,NA,1,2,2,0
2012-05-18-N,2012-05-18-N-034,2012-05-18-N-034,5/18/2012,N,MultiOb,2,1,2012,Sea Princess,Nat,Starboard,y,humpback whale,1,n,0,58.63954514,0,58.63954514,-136.1253549,5/18/2012,5/18/2012,219,5/18/2012,1/0/1900,5/18/2012,20120518,14:47:44,41659,141.8888855,434673.2513,6500464.141,15.49153693,434696.0096,6500443.229,435761.2528,6497137.582,162.1384913,3473.045861,20.24960578,Middle Bay,Middle Bay,Middle Bay,-303,2951.572089,-238,381.7808955,,,,,,,5,0,T-Toward,90-Perpendicular,SA-Surface-active,100,none,moderate,calm,good,NA,6,1,2,0
2012-05-18-N,2012-05-18-N-036,2012-05-18-N-034,5/18/2012,Y,MultiOb,1,2,2012,Sea Princess,Nat,Starboard,n,humpback whale,1,n,0,58.62040373,0,58.62040373,-136.0957044,5/18/2012,5/18/2012,221,5/18/2012,1/0/1900,5/18/2012,20120518,14:53:30,41728,142.2757938,436359.5602,6498304.547,15.42377543,436382.1768,6498283.481,435017.4463,6497065.029,228.2410364,1829.512273,85.96524263,Middle Bay,Middle Bay,Middle Bay,-256,1641.376512,-6,40.72225543,,,,,,,5,0,T-Toward,90-Perpendicular,SA-Surface-active,100,none,moderate,calm,good,NA,6,1,2,0
2012-05-19-N,2012-05-19-N-003,2012-05-19-N-003,5/19/2012,N,MultiOb,2,1,2012,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.59203593,0,58.59203593,-136.0664822,5/19/2012,5/19/2012,227,5/19/2012,1/0/1900,5/19/2012,20120519,6:41:42,42459,345.5643999,438006.5614,6495118.877,17.84382506,437999.6674,6495133.624,435938.2217,6499670.986,335.5664239,4983.694909,-9.997975988,Lower Bay,Middle Bay,Middle Bay,-198,1730.372937,-271,2488.598814,,,,,,,5,0,W-With,0-Parallel,DF-Dive-fluke-up,100,light,moderate,calm,excellent,NA,2,1,2,0
2012-05-19-N,2012-05-19-N-004,2012-05-19-N-003,5/19/2012,Y,MultiOb,1,2,2012,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.60801787,0,58.60801787,-136.0769447,5/19/2012,5/19/2012,228,5/19/2012,1/0/1900,5/19/2012,20120519,6:45:05,42500,333.8637117,437426.9683,6496907.93,18.03408363,437417.2269,6496920.973,435657.8711,6499330.743,323.8670924,2983.676761,-9.996619252,Middle Bay,Middle Bay,Middle Bay,-240,1855.926044,-283,2057.595357,,,,,,,5,0,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,none,moderate,calm,excellent,NA,2,1,2,0
2012-05-19-N,2012-05-19-N-005,2012-05-19-N-005,5/19/2012,N,MultiOb,2,1,2012,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.68051463,0,58.68051463,-136.1864441,5/19/2012,5/19/2012,229,5/19/2012,1/0/1900,5/19/2012,20120519,7:03:20,42719,322.4579519,431207.9407,6505086.522,18.20512298,431195.8125,6505097.381,427519.0961,6508461.749,312.4599759,4983.694909,-9.997975988,Middle Bay,Middle Bay,Middle Bay,-330,2129.435127,-250,2801.866489,,,,,,,5,0,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,calm,excellent,NA,3,2,2,0
2012-05-19-N,2012-05-19-N-006,2012-05-19-N-005,5/19/2012,Y,MultiOb,1,2,2012,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.69063494,0,58.69063494,-136.2019576,5/19/2012,5/19/2012,230,5/19/2012,1/0/1900,5/19/2012,20120519,7:05:53,42749,321.8730073,430328.6947,6506229.273,18.40814413,430316.4563,6506240.007,428098.7168,6507359.284,296.7797591,2484.18006,-25.09324813,Middle Bay,Middle Bay,Middle Bay,-324,2124.563689,-259,2707.076937,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,calm,excellent,NA,2,2,2,0
2012-05-21-N,2012-05-21-N-003,2012-05-21-N-003,5/21/2012,N,MultiOb,2,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.55153608,0,58.55153608,-136.0592649,5/21/2012,5/21/2012,253,5/21/2012,1/0/1900,5/21/2012,20120521,7:36:50,48158,359.5652134,438354.9345,6490603.206,14.86309188,438352.8116,6490619.39,436958.3801,6494351.46,339.5125588,3984.066497,-20.0526546,Lower Bay,Middle Bay,Middle Bay,-50,2295.655306,-129,516.8466918,,,,,,,5,0,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,100,light,strong,2',good,NA,2,1,2,0
2012-05-21-N,2012-05-21-N-005,2012-05-21-N-003,5/21/2012,Y,MultiOb,1,2,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.57153438,0,58.57153438,-136.0619912,5/21/2012,5/21/2012,255,5/21/2012,1/0/1900,5/21/2012,20120521,7:41:44,48217,350.8731834,438231.4972,6492832.207,14.79153385,438226.9529,6492847.884,437016.084,6493711.153,305.4863159,1487.089554,-45.38686742,Lower Bay,Middle Bay,Middle Bay,-120,1486.713505,-87,509.6015155,,,,,,,5,0,G-Against,0-Parallel,DF-Dive-fluke-up,100,light,strong,2',good,NA,2,1,2,0
2012-05-21-N,2012-05-21-N-004,2012-05-21-N-004,5/21/2012,N,MultiOb,2,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,2,n,0,58.56005578,0,58.56005578,-136.0594089,5/21/2012,5/21/2012,254,5/21/2012,1/0/1900,5/21/2012,20120521,7:38:54,48183,359.0288762,438361.5147,6491551.872,14.85300627,438359.2404,6491568.035,437409.9478,6496460.466,349.0191789,4983.676389,-10.00969728,Lower Bay,Middle Bay,Middle Bay,-102,1940.496988,-239,1745.120377,,,,,,,5,0,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,light,strong,2',good,NA,2,2,2,0
2012-05-21-N,2012-05-21-N-007,2012-05-21-N-004,5/21/2012,Y,MultiOb,1,2,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.58578739,0,58.58578739,-136.0664295,5/21/2012,5/21/2012,257,5/21/2012,1/0/1900,5/21/2012,20120521,7:45:13,48258,351.8059369,437998.569,6494423.15,14.89849758,437994.2805,6494438.899,437427.9543,6496857.112,346.8193278,2483.642402,-4.986609073,Lower Bay,Middle Bay,Middle Bay,-139,1524.010415,-240,1845.797033,,,,,,,5,0,T-Toward,90-Perpendicular,DN-Dive-no-fluke,100,light,strong,2',good,NA,3,2,2,0
2012-05-21-N,2012-05-21-N-006,2012-05-21-N-006,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,2,n,0,58.58108195,0,58.58108195,-136.0649485,5/21/2012,5/21/2012,256,5/21/2012,1/0/1900,5/21/2012,20120521,7:44:04,48245,352.1523351,438076.358,6493897.905,14.90691585,438072.1648,6493913.68,437186.9256,6497797.736,347.1606838,3983.659252,-4.991651326,Lower Bay,Middle Bay,Middle Bay,-132,1527.515253,-241,1951.546618,,,,,,,5,0,U-Unsure,U-Unsure,BL-Blowing,100,light,strong,2',good,NA,1,1,1,0
2012-05-21-N,2012-05-21-N-008,2012-05-21-N-008,5/21/2012,N,MultiOb,3,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.59281251,0,58.59281251,-136.0684275,5/21/2012,5/21/2012,258,5/21/2012,1/0/1900,5/21/2012,20120521,7:46:56,48279,352.5358814,437894.8671,6495207.135,14.85962569,437890.7796,6495222.938,437411.84,6495966.385,327.2097513,884.361895,-25.32613014,Lower Bay,Middle Bay,Middle Bay,-198,1643.724776,-236,1500.878874,,,,,,,5,0,T-Toward,90-Perpendicular,DN-Dive-no-fluke,100,light,strong,2',good,NA,3,3,3,0
2012-05-21-N,2012-05-21-N-009,2012-05-21-N-008,5/21/2012,N,MultiOb,2,2,2012,Amsterdam,Nat,Starboard,n,humpback whale,1,n,0,58.5975337,0,58.5975337,-136.0697951,5/21/2012,5/21/2012,259,5/21/2012,1/0/1900,5/21/2012,20120521,7:48:05,48293,352.2370109,437823.7489,6495734.034,14.9829816,437819.579,6495749.815,437428.547,6496092.846,311.2587289,520.1696097,-40.97828202,Middle Bay,Middle Bay,Middle Bay,-223,1787.170123,-236,1572.198545,,,,,,,5,0,T-Toward,90-Perpendicular,SA-Surface-active,100,light,strong,2',good,NA,6,3,3,0
2012-05-21-N,2012-05-21-N-010,2012-05-21-N-008,5/21/2012,Y,MultiOb,1,3,2012,Amsterdam,Nat,Starboard,n,humpback whale,1,n,0,58.59983655,0,58.59983655,-136.0704671,5/21/2012,5/21/2012,260,5/21/2012,1/0/1900,5/21/2012,20120521,7:48:39,48300,351.5344302,437788.7853,6495991.043,15.08458685,437784.4222,6496006.772,437528.0835,6495952.241,257.9904644,262.0746953,-93.54396579,Middle Bay,Middle Bay,Middle Bay,-232,1859.074062,-236,1601.168299,,,,,,,5,0,G-Against,0-Parallel,DF-Dive-fluke-up,100,light,strong,2',good,NA,2,3,3,0
2012-05-21-N,2012-05-21-N-011,2012-05-21-N-011,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.63431014,0,58.63431014,-136.109006,5/21/2012,5/21/2012,261,5/21/2012,1/0/1900,5/21/2012,20120521,7:58:12,48414,320.7720836,435612.6152,6499865.501,15.66152282,435600.8209,6499876.786,434875.2853,6502773.442,345.9382268,2986.138105,25.16614324,Middle Bay,Middle Bay,Middle Bay,-289,2539.570381,-307,3454.719196,,,,,,,5,0,U-Unsure,U-Unsure,BL-Blowing,100,light,strong,2',good,NA,1,1,1,0
2012-05-21-N,2012-05-21-N-029,2012-05-21-N-029,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.65244405,0,58.65244405,-136.1373879,5/21/2012,5/21/2012,279,5/21/2012,1/0/1900,5/21/2012,20120521,15:07:30,53566,142.4033371,433999.1286,6501912.012,17.96035941,434010.5969,6501900.397,437971.0069,6498874.915,127.3773436,4983.812376,-15.0259935,Middle Bay,Middle Bay,Middle Bay,-266,3587.145981,-241,2098.660767,,,,,,,5,0,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,100,none,light,1',excellent,NA,2,1,1,0
2012-05-21-N,2012-05-21-N-030,2012-05-21-N-030,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.64548448,0,58.64548448,-136.1267645,5/21/2012,5/21/2012,280,5/21/2012,1/0/1900,5/21/2012,20120521,15:09:18,53587,142.4397009,434602.5362,6501126.768,17.70683246,434613.9971,6501115.145,438418.6409,6499927.969,107.3296735,3985.561808,-35.11002745,Middle Bay,Middle Bay,Middle Bay,-260,3596.964858,-240,1057.653676,,,,,,,5,0,U-Unsure,U-Unsure,BL-Blowing,100,none,light,1',excellent,NA,1,1,1,0
2012-05-21-N,2012-05-21-N-031,2012-05-21-N-031,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,2,n,0,58.64079572,0,58.64079572,-136.119626,5/21/2012,5/21/2012,281,5/21/2012,1/0/1900,5/21/2012,20120521,15:10:32,53602,142.6062108,435008.1205,6500597.81,17.46773493,435019.5476,6500586.154,437938.1705,6501241.691,77.34117813,2991.335471,-65.26503268,Middle Bay,Middle Bay,Middle Bay,-288,3113.529716,-215,1100.683364,,,,,,,5,0,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,none,light,1',excellent,NA,2,1,1,0
2012-05-21-N,2012-05-21-N-032,2012-05-21-N-032,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,n,humpback whale,1,n,0,58.63140581,0,58.63140581,-136.1053004,5/21/2012,5/21/2012,282,5/21/2012,1/0/1900,5/21/2012,20120521,15:13:02,53632,142.2941396,435822.42,6499538.599,17.09885802,435833.9104,6499527.005,436126.7857,6499773.889,49.87025866,383.0504004,-92.4238809,Middle Bay,Middle Bay,Middle Bay,-271,2312.422026,-230,2671.484972,,,,,,,5,0,WT-With/To,45-45-degrees,BL-Blowing,100,none,light,1',excellent,NA,1,1,1,0
2012-05-21-N,2012-05-21-N-033,2012-05-21-N-033,5/21/2012,Y,Single,1,1,2012,Amsterdam,Nat,Starboard,y,humpback whale,1,n,0,58.62743581,0,58.62743581,-136.0992227,5/21/2012,5/21/2012,283,5/21/2012,1/0/1900,5/21/2012,20120521,15:14:07,53645,142.4394745,436168.0526,6499090.803,17.12772015,436179.5135,6499079.18,436279.7374,6496593.344,177.6912008,2487.8559,35.2517263,Middle Bay,Middle Bay,Middle Bay,-245,2141.146427,-84,678.1094692,,,,,,,5,0,U-Unsure,U-Unsure,DF-Dive-fluke-up,100,none,light,1',excellent,NA,2,1,1,0
2012-05-22-N,2012-05-22-N-004,2012-05-22-N-004,5/22/2012,Y,Single,1,1,2012,Westerdam,Nat,Starboard,y,humpback whale,3,n,0,58.52986182,0,58.52986182,-136.0598718,5/22/2012,5/22/2012,290,5/22/2012,1/0/1900,5/22/2012,20120522,7:46:27,54280,358.5691558,438281.5345,6488190.683,12.24550747,438279.1531,6488205.928,436952.4307,6489250.521,308.2150873,1688.599325,-50.35406849,Lower Bay,Middle Bay,Middle Bay,-97,2545.461483,-86,2525.280254,,,,,,,5,0,GA-Ag/Away,45-45-degrees,BL-Blowing,100,light,moderate,calm,good,NA,1,1,1,0
2012-05-22-N,2012-05-22-N-006,2012-05-22-N-006,5/22/2012,N,MultiOb,2,1,2012,Westerdam,Nat,Starboard,y,humpback whale,1,n,0,58.6088771,0,58.6088771,-136.0788055,5/22/2012,5/22/2012,292,5/22/2012,1/0/1900,5/22/2012,20120522,8:09:17,54554,337.1838828,437320.3961,6497005.329,12.94158413,437312.6196,6497018.656,434781.3987,6498603.223,302.0469423,2986.29085,-35.1369405,Middle Bay,Middle Bay,Middle Bay,-240,1794.479699,-100,1116.560071,,,,,,,5,0,GA-Ag/Away,45-45-degrees,DN-Dive-no-fluke,100,none,moderate,calm,excellent,NA,3,2,2,0
2012-05-22-N,2012-05-22-N-007,2012-05-22-N-006,5/22/2012,Y,MultiOb,1,2,2012,Westerdam,Nat,Starboard,y,humpback whale,1,n,0,58.62350679,0,58.62350679,-136.0956662,5/22/2012,5/22/2012,293,5/22/2012,1/0/1900,5/22/2012,20120522,8:14:02,54611,322.6142898,436367.421,6498649.989,12.95341829,436356.542,6498660.931,435078.2926,6498482.887,262.0704339,1290.589548,-60.54385583,Middle Bay,Middle Bay,Middle Bay,-256,1948.954054,-217,1051.527153,,,,,,,5,0,G-Against,0-Parallel,BL-Blowing,100,none,moderate,calm,excellent,NA,1,2,2,0
2012-05-22-N,2012-05-22-N-008,2012-05-22-N-008,5/22/2012,N,MultiOb,2,1,2012,Westerdam,Nat,Starboard,y,humpback whale,1,n,0,58.65876342,0,58.65876342,-136.1534866,5/22/2012,5/22/2012,294,5/22/2012,1/0/1900,5/22/2012,20120522,8:26:46,54763,321.4906517,433077.1013,6502631.525,13.16761172,433066.0099,6502642.252,430945.3262,6503937.4,301.4133274,2484.895925,-20.07732427,Middle Bay,Middle Bay,Middle Bay,-316,3480.336773,-328,1441.967797,,,,,,,5,0,GA-Ag/Away,45-45-degrees,RE-Resting,100,none,moderate,calm,good,NA,5,2,2,0
2012-05-22-N,2012-05-22-N-009,2012-05-22-N-008,5/22/2012,Y,MultiOb,1,2,2012,Westerdam,Nat,Starboard,n,humpback whale,1,n,0,58.66224015,0,58.66224015,-136.1589793,5/22/2012,5/22/2012,295,5/22/2012,1/0/1900,5/22/2012,20120522,8:28:00,54778,321.3453139,432765.1322,6503024.097,13.13775352,432754.0136,6503034.796,431470.2858,6503665.325,296.1588926,1430.217968,-25.18642135,Middle Bay,Middle Bay,Middle Bay,-317,3182.966411,-318,1949.757856,,,,,,,5,0,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,2,2,0
2012-05-22-N,2012-05-22-N-012,2012-05-22-N-012,5/22/2012,N,MultiOb,2,1,2012,Westerdam,Nat,Starboard,y,humpback whale,1,n,0,58.78309663,0,58.78309663,-136.3853728,5/22/2012,5/22/2012,298,5/22/2012,1/0/1900,5/22/2012,20120522,9:14:10,55332,311.1026045,419910.7483,6516728.234,13.14804826,419897.9044,6516736.785,419427.5601,6517603.622,331.5158064,986.219883,20.4132019,Middle Bay,West Arm,West Arm,-416,2159.143924,-428,1917.306525,,,,,,,5,0,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,calm,good,NA,3,2,2,0
2012-05-22-N,2012-05-22-N-013,2012-05-22-N-012,5/22/2012,Y,MultiOb,1,2,2012,Westerdam,Nat,Starboard,n,humpback whale,1,n,0,58.78469783,0,58.78469783,-136.3890788,5/22/2012,5/22/2012,299,5/22/2012,1/0/1900,5/22/2012,20120522,9:14:51,55340,310.8253561,419700.2196,6516910.935,13.24654305,419687.3345,6516919.424,419563.5968,6517756.842,351.5947335,846.5101317,40.7693774,Middle Bay,West Arm,West Arm,-430,2185.785727,-428,1714.589225,,,,,,,5,0,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,calm,good,NA,2,2,2,0
2012-05-22-N,2012-05-22-N-034,2012-05-22-N-034,5/22/2012,N,MultiOb,3,1,2012,Westerdam,Nat,Starboard,y,humpback whale,2,n,0,58.75694451,0,58.75694451,-136.3185572,5/22/2012,5/22/2012,320,5/22/2012,1/0/1900,5/22/2012,20120522,16:00:36,60209,117.441825,423715.7691,6513738.686,14.33475328,423730.2692,6513733.41,424641.0411,6511965.652,152.7418787,1988.585145,35.3000537,Middle Bay,West Arm,West Arm,-411,2431.458264,-265,2088.632685,,,,,,,5,0,T-Toward,90-Perpendicular,BL-Blowing,100,light,moderate,calm,excellent,NA,1,2,3,0
2012-05-22-N,2012-05-22-N-035,2012-05-22-N-034,5/22/2012,N,MultiOb,2,2,2012,Westerdam,Nat,Starboard,n,humpback whale,2,n,0,58.75442105,0,58.75442105,-136.3087499,5/22/2012,5/22/2012,321,5/22/2012,1/0/1900,5/22/2012,20120522,16:02:01,60226,117.4070061,424277.6277,6513446.618,14.40613018,424292.131,6513441.351,424481.0177,6512536.181,168.2129347,924.6683257,50.8059286,Middle Bay,West Arm,West Arm,-240,2450.488711,-229,2678.897912,,,,,,,5,0,T-Toward,90-Perpendicular,BL-Blowing,100,light,moderate,calm,excellent,NA,1,2,3,0
