"","X","cruise_event_ID","unique_event_ID","same_whale_ID","event_date","CPA","ob_type","ob_order_CPA","ob_order_time","year","ship","observer","observer_location","approx","species","count","IS_WW","WW_Speed","LAT","LONG","Y_PROJ","X_PROJ","NDateS","NDateD","waypoint_ID","DateD","TimeD","DateTime","DateTxt","TimeTxt","track_ID","vessel_azimuth","X_GPS_UTM","Y_GPS_UTM","ship_speed","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_azimuth","ship_whale_dist","ship_whale_bearing","subarea_1","subarea_2","subarea_3","ship_depth_m","ship_dist_shore_m","whale_depth_m","whale_dist_shore_m","radio_comm","radio_contact","radio_by","radio_resp","radio_time","radio_y_n","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","shape_fn","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"2202",3776,"2011-07-15-N","2011-07-15-N-048","2011-07-15-N-047","7/15/2011","N","MultiOb",3,2,2011,"Zaandam","Nat","Port","n","humpback whale",3,"y",13,58.49735043,0,58.49735043,-136.0574244,"7/15/2011","7/15/2011",1225,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:42:49",179268,166.1483873,438367.0732,6484568.83,14.58481897,438369.0098,6484552.622,438966.9513,6483674.486,145.748207,1062.382471,-20.4001803,"Lower Bay","Lower Bay","Lower Bay",-92,2007.000718,-90,2180.939565,"","","","","","",7,1,"G-Against","0-Parallel","BL-Blowing","50","none","moderate","calm","excellent",NA,"1",2,4,0,1,5
"2203",3777,"2011-07-15-N","2011-07-15-N-049","2011-07-15-N-047","7/15/2011","N","MultiOb",2,3,2011,"Zaandam","Nat","Port","n","humpback whale",1,"y",13,58.4918623,0,58.4918623,-136.0545504,"7/15/2011","7/15/2011",1226,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:44:13",179285,165.3841502,438524.9885,6483955.186,14.80364782,438527.1411,6483939.005,438978.3199,6483740.082,113.7925483,493.0850097,-51.59160182,"Lower Bay","Lower Bay","Lower Bay",-90,2261.204578,-90,2120.0939,"","","","","","",7,1,"G-Against","0-Parallel","SA-Surface-active","50","none","moderate","calm","excellent",NA,"6",2,4,1,1,5
"2204",3777,"2011-07-15-N","2011-07-15-N-049","2011-07-15-N-047","7/15/2011","N","MultiOb",2,3,2011,"Zaandam","Nat","Port","n","humpback whale",1,"y",13,58.4918623,0,58.4918623,-136.0545504,"7/15/2011","7/15/2011",1226,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:44:13",179285,165.3841502,438524.9885,6483955.186,14.80364782,438527.1411,6483939.005,438978.3199,6483740.082,113.7925483,493.0850097,-51.59160182,"Lower Bay","Lower Bay","Lower Bay",-90,2261.204578,-90,2120.0939,"","","","","","",7,1,"G-Against","0-Parallel","SA-Surface-active","50","none","moderate","calm","excellent",NA,"6",2,4,0,6,5
"2205",3778,"2011-07-15-N","2011-07-15-N-050","2011-07-15-N-047","7/15/2011","Y","MultiOb",1,4,2011,"Zaandam","Nat","Port","n","humpback whale",1,"y",13,58.48954009,0,58.48954009,-136.0533174,"7/15/2011","7/15/2011",1227,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:44:48",179292,166.202671,438592.8088,6483695.52,14.93926328,438594.73,6483679.31,438995.5708,6483794.428,73.9764643,417.0435892,-92.22620666,"Lower Bay","Lower Bay","Lower Bay",-89,2402.425315,-90,2065.494951,"","","","","","",7,1,"G-Against","0-Parallel","SA-Surface-active","50","none","moderate","calm","excellent",NA,"6",2,4,0,6,5
"2206",3779,"2011-07-15-N","2011-07-15-N-051","2011-07-15-N-051","7/15/2011","N","MultiOb",2,1,2011,"Zaandam","Nat","Port","n","humpback whale",1,"y",13,58.48784384,0,58.48784384,-136.0525106,"7/15/2011","7/15/2011",1228,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:45:13",179297,168.0964216,438636.8811,6483505.934,14.88557918,438638.2656,6483489.67,438763.2873,6483089.975,162.6306646,418.7910967,-5.465756995,"Lower Bay","Lower Bay","Lower Bay",-89,2412.863088,-86,2215.388401,"","","","","","",7,1,"A-Away","90-Perpendicular","BL-Blowing","50","none","moderate","calm","excellent",NA,"1",2,2,0,1,3
"2207",3780,"2011-07-15-N","2011-07-15-N-052","2011-07-15-N-051","7/15/2011","Y","MultiOb",1,2,2011,"Zaandam","Nat","Port","n","humpback whale",1,"y",13,58.48626704,0,58.48626704,-136.051875,"7/15/2011","7/15/2011",1229,"7/15/2011","1/0/1900","7/15/2011",20110715,"15:45:37",179301,169.3763973,438671.1879,6483329.804,14.83920909,438672.2088,6483313.513,438812.5937,6483090.924,147.7606642,263.1606786,-21.61573314,"Lower Bay","Lower Bay","Lower Bay",-88,2333.418843,-88,2248.904836,"","","","","","",7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","50","none","moderate","calm","excellent",NA,"2",2,2,1,1,3
"2208",3783,"2011-07-16-N","2011-07-16-N-004","2011-07-16-N-004","7/16/2011","N","MultiOb",2,1,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.45340788,0,58.45340788,-136.0236007,"7/16/2011","7/16/2011",1234,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:16:37",179390,329.4704266,440263.9086,6479646.029,8.311587891,440235.106,6479694.869,439508.5327,6480703.872,324.2427079,1243.380819,-5.227718691,"Lower Bay","Lower Bay","Lower Bay",-56,2254.487904,-73,2115.764136,"","","","","","",7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",1,2,0,2,2
"2209",3784,"2011-07-16-N","2011-07-16-N-005","2011-07-16-N-004","7/16/2011","Y","MultiOb",1,2,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.45545215,0,58.45545215,-136.0261807,"7/16/2011","7/16/2011",1235,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:17:42",179403,326.7634122,440116.8274,6479875.919,7.976488274,440085.7503,6479923.344,439490.6055,6480670.66,321.4670352,955.3425761,-5.296377004,"Lower Bay","Lower Bay","Lower Bay",-56,2216.059687,-68,2106.119842,"","","","","","",7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",1,2,0,2,2
"2210",3785,"2011-07-16-N","2011-07-16-N-006","2011-07-16-N-006","7/16/2011","N","MultiOb",5,1,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.45701428,0,58.45701428,-136.0281382,"7/16/2011","7/16/2011",1236,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:18:34",179413,329.1672918,440005.257,6480051.581,7.52081718,439976.1964,6480100.268,439595.3511,6480738.313,329.1672918,743.0647404,2.34195e-11,"Lower Bay","Lower Bay","Lower Bay",-61,2199.757335,-73,2193.198963,"","","","","","",7,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","none","moderate","calm","excellent",NA,"3",2,5,0,3,6
"2211",3786,"2011-07-16-N","2011-07-16-N-007","2011-07-16-N-006","7/16/2011","N","MultiOb",4,2,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.45779648,0,58.45779648,-136.0290306,"7/16/2011","7/16/2011",1237,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:19:02",179419,330.5445872,439954.5221,6480139.463,6.961443657,439926.6401,6480188.833,439621.7467,6480728.71,330.5445872,620.0219813,1.71667e-11,"Lower Bay","Lower Bay","Lower Bay",-61,2194.424222,-73,2220.995055,"","","","","","",7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,5,1,3,6
"2212",3786,"2011-07-16-N","2011-07-16-N-007","2011-07-16-N-006","7/16/2011","N","MultiOb",4,2,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.45779648,0,58.45779648,-136.0290306,"7/16/2011","7/16/2011",1237,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:19:02",179419,330.5445872,439954.5221,6480139.463,6.961443657,439926.6401,6480188.833,439621.7467,6480728.71,330.5445872,620.0219813,1.71667e-11,"Lower Bay","Lower Bay","Lower Bay",-61,2194.424222,-73,2220.995055,"","","","","","",7,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,5,0,2,6
"2213",3787,"2011-07-16-N","2011-07-16-N-008","2011-07-16-N-006","7/16/2011","N","MultiOb",3,3,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.45866493,0,58.45866493,-136.0299628,"7/16/2011","7/16/2011",1238,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:19:32",179425,330.9431941,439901.6092,6480236.983,6.667050064,439874.0713,6480286.546,439670.6114,6480754.431,336.4981538,510.207709,5.554959735,"Lower Bay","Lower Bay","Lower Bay",-61,2192.119797,-73,2211.215627,"","","","","","",7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,5,0,2,6
"2214",3788,"2011-07-16-N","2011-07-16-N-009","2011-07-16-N-006","7/16/2011","N","MultiOb",2,4,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.45923197,0,58.45923197,-136.0305976,"7/16/2011","7/16/2011",1239,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:19:53",179429,331.8948851,439865.54,6480300.681,6.63449719,439838.8292,6480350.695,439713.0754,6480767.006,343.1921663,434.8894609,11.29728126,"Lower Bay","Lower Bay","Lower Bay",-67,2194.315554,-71,2166.950487,"","","","","","",7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,5,0,2,6
"2215",3789,"2011-07-16-N","2011-07-16-N-010","2011-07-16-N-006","7/16/2011","Y","MultiOb",1,5,2011,"Crystal Symphony","Nat","Starboard","n","humpback whale",1,"y",13,58.46109208,0,58.46109208,-136.0323582,"7/16/2011","7/16/2011",1240,"7/16/2011","1/0/1900","7/16/2011",20110716,"07:21:04",179443,334.7079414,439765.9955,6480509.349,6.115450365,439741.7714,6480560.613,439891.9687,6480783.134,34.01862752,268.4670897,59.31068613,"Lower Bay","Lower Bay","Lower Bay",-67,2201.264232,-71,1990.035276,"","","","","","",7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,5,0,2,6
"2216",3794,"2011-07-16-N","2011-07-16-N-038","2011-07-16-N-038","7/16/2011","N","MultiOb",2,1,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.511197,0,58.511197,-136.0602398,"7/16/2011","7/16/2011",1268,"7/16/2011","1/0/1900","7/16/2011",20110716,"16:36:19",186106,182.577131,438227.3057,6486113,13.6565166,438224.7562,6486056.357,438438.6763,6481117.507,177.5198555,4943.480594,-5.057275506,"Lower Bay","Lower Bay","Lower Bay",-99,1862.488876,-44,993.2774637,"","","","","","",7,1,"T-Toward","90-Perpendicular","SA-Surface-active","100","none","moderate","calm","excellent",NA,"6",2,2,0,6,3
"2217",3795,"2011-07-16-N","2011-07-16-N-039","2011-07-16-N-038","7/16/2011","Y","MultiOb",1,2,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.50034922,0,58.50034922,-136.0588495,"7/16/2011","7/16/2011",1269,"7/16/2011","1/0/1900","7/16/2011",20110716,"16:39:04",186139,171.2593607,438289.2715,6484904.003,14.53475694,438297.8877,6484847.961,438821.13,6481444.704,171.2593607,3443.246234,-2.27374e-13,"Lower Bay","Lower Bay","Lower Bay",-95,1941.997001,-67,1394.312272,"","","","","","",7,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","moderate","calm","excellent",NA,"2",2,2,1,6,3
"2218",3796,"2011-07-16-N","2011-07-16-N-040","2011-07-16-N-040","7/16/2011","N","MultiOb",2,1,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.49602064,0,58.49602064,-136.0571147,"7/16/2011","7/16/2011",1270,"7/16/2011","1/0/1900","7/16/2011",20110716,"16:40:09",186152,168.5851501,438382.7902,6484420.496,14.70367411,438394.0118,6484364.917,438891.4228,6482693.963,163.4227446,1743.418217,-5.162405488,"Lower Bay","Lower Bay","Lower Bay",-92,2087.05716,-86,2033.770519,"","","","","","",7,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","calm","excellent",NA,"3",1,2,0,3,2
"2219",3797,"2011-07-16-N","2011-07-16-N-041","2011-07-16-N-040","7/16/2011","Y","MultiOb",1,2,2011,"Crystal Symphony","Nat","Starboard","y","humpback whale",1,"y",13,58.49131303,0,58.49131303,-136.0548198,"7/16/2011","7/16/2011",1271,"7/16/2011","1/0/1900","7/16/2011",20110716,"16:41:21",186167,165.9221887,438508.3247,6483894.281,14.58538112,438522.1164,6483839.283,438897.4791,6482342.449,165.9221887,1543.182383,-1.53477e-12,"Lower Bay","Lower Bay","Lower Bay",-90,2334.546789,-82,1826.353494,"","","","","","",7,1,"T-Toward","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","calm","excellent",NA,"3",1,2,0,3,2
"2220",3798,"2011-07-17-N","2011-07-17-N-002","2011-07-17-N-002","7/17/2011","N","MultiOb",4,1,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.45789773,0,58.45789773,-136.0220983,"7/17/2011","7/17/2011",1274,"7/17/2011","1/0/1900","7/17/2011",20110717,"06:57:56",186307,316.444268,440359.1812,6480144.564,9.966243859,440351.6612,6480149.57,439032.6162,6482144.555,326.5281041,2391.619698,10.08383613,"Lower Bay","Lower Bay","Lower Bay",-59,1867.067692,-83,1832.084037,"","","","","","",7,1,"WA-With/Aw","45-45-degrees","BL-Blowing","90","none","moderate","calm","excellent",NA,"1",3,4,0,1,6
"2221",3799,"2011-07-17-N","2011-07-17-N-004","2011-07-17-N-002","7/17/2011","N","MultiOb",3,2,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.46882933,0,58.46882933,-136.0376188,"7/17/2011","7/17/2011",1276,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:03:32",186374,346.0997555,439472.3703,6481375.486,7.937858332,439468.3124,6481383.557,439397.5568,6482472.82,356.2834418,1091.558921,10.18368628,"Lower Bay","Lower Bay","Lower Bay",-77,2029.287391,-88,2242.258636,"","","","","","",7,1,"WT-With/To","45-45-degrees","BL-Blowing","90","none","moderate","calm","excellent",NA,"1",3,4,0,1,6
"2222",3800,"2011-07-17-N","2011-07-17-N-005","2011-07-17-N-002","7/17/2011","N","MultiOb",2,3,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.47062322,0,58.47062322,-136.0384409,"7/17/2011","7/17/2011",1277,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:04:22",186384,347.2336207,439427.5026,6481575.945,7.893253743,439423.6052,6481584.096,439379.2452,6482574.651,357.4358343,991.547702,10.20221364,"Lower Bay","Lower Bay","Lower Bay",-81,2011.921023,-88,2253.363722,"","","","","","",7,1,"W-With","0-Parallel","DF-Dive-fluke-up","90","none","moderate","calm","excellent",NA,"2",3,4,1,1,6
"2223",3800,"2011-07-17-N","2011-07-17-N-005","2011-07-17-N-002","7/17/2011","N","MultiOb",2,3,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.47062322,0,58.47062322,-136.0384409,"7/17/2011","7/17/2011",1277,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:04:22",186384,347.2336207,439427.5026,6481575.945,7.893253743,439423.6052,6481584.096,439379.2452,6482574.651,357.4358343,991.547702,10.20221364,"Lower Bay","Lower Bay","Lower Bay",-81,2011.921023,-88,2253.363722,"","","","","","",7,1,"W-With","0-Parallel","DF-Dive-fluke-up","90","none","moderate","calm","excellent",NA,"2",3,4,0,2,6
"2224",3801,"2011-07-17-N","2011-07-17-N-007","2011-07-17-N-002","7/17/2011","Y","MultiOb",1,4,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.47553091,0,58.47553091,-136.0410382,"7/17/2011","7/17/2011",1279,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:06:45",186413,346.3744604,439284.4769,6482124.677,7.749105188,439280.4578,6482132.768,439351.0685,6482720.753,6.847819113,592.2095116,20.47335871,"Lower Bay","Lower Bay","Lower Bay",-83,2046.875887,-86,2279.330322,"","","","","","",7,1,"W-With","0-Parallel","DN-Dive-no-fluke","90","none","moderate","calm","excellent",NA,"3",3,4,1,2,6
"2225",3802,"2011-07-17-N","2011-07-17-N-003","2011-07-17-N-003","7/17/2011","N","MultiOb",2,1,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.46472898,0,58.46472898,-136.0343985,"7/17/2011","7/17/2011",1275,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:01:33",186351,327.795972,439653.1872,6480916.086,8.627246712,439646.7997,6480922.474,438374.1701,6482946.814,327.8438955,2391.136834,0.047923469,"Lower Bay","Lower Bay","Lower Bay",-73,2198.014225,-77,1861.780701,"","","","","","",7,1,"U-Unsure","U-Unsure","BL-Blowing","90","none","moderate","calm","excellent",NA,"1",1,2,0,1,2
"2226",3803,"2011-07-17-N","2011-07-17-N-006","2011-07-17-N-003","7/17/2011","Y","MultiOb",1,2,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.47257604,0,58.47257604,-136.0394188,"7/17/2011","7/17/2011",1278,"7/17/2011","1/0/1900","7/17/2011",20110717,"07:05:19",186396,345.4439003,439373.8307,6481794.241,7.602694461,439369.6807,6481802.265,438996.8607,6483246.01,345.5207505,1491.104935,0.07685012,"Lower Bay","Lower Bay","Lower Bay",-81,2011.7153,-90,2487.76648,"","","","","","",7,1,"T-Toward","90-Perpendicular","BL-Blowing","90","none","moderate","calm","excellent",NA,"1",1,2,0,1,2
"2227",3808,"2011-07-17-N","2011-07-17-N-032","2011-07-17-N-032","7/17/2011","N","MultiOb",2,1,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.52419197,0,58.52419197,-136.0597669,"7/17/2011","7/17/2011",1304,"7/17/2011","1/0/1900","7/17/2011",20110717,"15:56:47",192773,186.2896577,438277.6858,6487559.341,13.50560612,438278.7086,6487550.365,438080.4949,6485770.247,186.3536353,1791.119112,0.063977645,"Lower Bay","Lower Bay","Lower Bay",-96,2218.552727,-96,1930.059781,"","","","","","",7,1,"U-Unsure","U-Unsure","DF-Dive-fluke-up","80","none","moderate","1'","good",NA,"2",2,2,0,2,3
"2228",3809,"2011-07-17-N","2011-07-17-N-034","2011-07-17-N-032","7/17/2011","Y","MultiOb",1,2,2011,"Volendam","Nat","Starboard","y","humpback whale",1,"y",13,58.51110958,0,58.51110958,-136.0579342,"7/17/2011","7/17/2011",1306,"7/17/2011","1/0/1900","7/17/2011",20110717,"16:00:19",192816,173.1534177,438361.4771,6486101.15,13.67108859,438364.5131,6486092.641,438311.9763,6485202.656,183.3783161,891.533991,10.2248984,"Lower Bay","Lower Bay","Lower Bay",-99,1728.957681,-98,1827.505183,"","","","","","",7,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","80","none","moderate","1'","good",NA,"3",2,2,1,2,3
"2229",3815,"2011-07-18-N","2011-07-18-N-035","2011-07-18-N-035","7/18/2011","N","MultiOb",3,1,2011,"Diamond Princess","Nat","Starboard","y","humpback whale",1,"y",13,58.53993829,0,58.53993829,-136.065295,"7/18/2011","7/18/2011",1342,"7/18/2011","1/0/1900","7/18/2011",20110718,"18:40:27",199639,174.73964,437983.5418,6489317.529,12.83622529,437990.4679,6489285.931,438629.6834,6488554.556,138.8468367,971.3425747,-35.89280336,"Lower Bay","Middle Bay","Middle Bay",-98,2929.802491,-92,2478.104644,"","","","","","",7,1,"U-Unsure","U-Unsure","BL-Blowing","100","moderate","moderate","calm","good",NA,"1",3,3,0,1,5
"2230",3816,"2011-07-18-N","2011-07-18-N-036","2011-07-18-N-035","7/18/2011","N","MultiOb",2,2,2011,"Diamond Princess","Nat","Starboard","n","humpback whale",1,"y",13,58.53437925,0,58.53437925,-136.0642121,"7/18/2011","7/18/2011",1343,"7/18/2011","1/0/1900","7/18/2011",20110718,"18:42:03",199659,174.9312196,438036.7708,6488697.621,12.04367105,438043.5912,6488666,438491.7019,6488156.775,138.6526792,678.3163105,-36.27854038,"Lower Bay","Middle Bay","Middle Bay",-98,3012.445719,-97,2344.763586,"","","","","","",7,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","moderate","moderate","calm","good",NA,"3",3,3,1,1,5
"2231",3816,"2011-07-18-N","2011-07-18-N-036","2011-07-18-N-035","7/18/2011","N","MultiOb",2,2,2011,"Diamond Princess","Nat","Starboard","n","humpback whale",1,"y",13,58.53437925,0,58.53437925,-136.0642121,"7/18/2011","7/18/2011",1343,"7/18/2011","1/0/1900","7/18/2011",20110718,"18:42:03",199659,174.9312196,438036.7708,6488697.621,12.04367105,438043.5912,6488666,438491.7019,6488156.775,138.6526792,678.3163105,-36.27854038,"Lower Bay","Middle Bay","Middle Bay",-98,3012.445719,-97,2344.763586,"","","","","","",7,1,"WT-With/To","45-45-degrees","DN-Dive-no-fluke","100","moderate","moderate","calm","good",NA,"3",3,3,0,3,5
