SwB_Wpt_ID,x,y,turn.angle,heading,dist
2010-06-06-N-050,437827.9891,6482566.573,NA,-0.818902159,98.8370125
2013-08-10-N-016,428795.6871,6508231.698,NA,1.531770659,98.83185104
2009-07-20-K-091,437996.6667,6467357.905,NA,2.848068484,98.35983203
2010-07-07-N-007,438143.7379,6486142.204,2.407210544,-0.096018774,97.73519389
2013-09-26-N-015,421632.0346,6515774.246,-1.061167569,-2.592172684,97.73136396
2008-06-15-K-053,438680.2857,6485016.381,0.031557013,-1.571649961,97.23133543
2009-09-20-K-007,438735.8131,6482294.92,-0.055617027,-2.706866078,96.32791902
2014-08-03-S-057,517731.2402,6348823.625,-0.657822994,2.57301386,96.31562037
2013-08-05-N-018,413929.1234,6521207.116,-0.671602485,0.59389059,96.31021521
2009-07-15-N-054,438210.0668,6486423.009,1.192856967,-1.389811907,96.13995623
2009-06-29-N-002,440131.8494,6479865.82,-1.773813376,-0.223847139,96.03193239
2008-06-16-N-032,437813.2099,6492850.126,1.742652281,1.510570106,95.84677506
2010-08-29-N-013,419557.2739,6516876.023,2.069515194,1.956736998,95.28976279
2008-06-23-K-063,441372.1398,6469851.567,NA,1.196726541,95.11317266
2013-09-03-N-030,428825.4534,6508012.863,-2.707776476,-2.593022572,94.44478397
2008-07-16-K-063,437859.1371,6490547.12,-0.032529073,2.748270306,94.36460179
2010-07-19-K-082,440777.8042,6478438.137,-2.691444799,-1.590872991,94.24509316
2014-06-18-S-021,418193.5108,6460545.345,NA,-1.848301203,93.4307758
2010-07-07-N-007,438153.1079,6486044.919,-1.286402221,-2.503229317,92.90448618
2011-08-17-N-019,439076.4494,6484474.299,0.249051635,0.44765855,92.64051028
2010-09-20-N-012,412573.9074,6526432.19,0.047302183,0.492902274,91.53276162
2010-08-02-K-054,441020.1354,6476273.083,-2.178295412,-1.881049203,90.9729777
2010-07-19-K-082,440872.0303,6478440.029,2.589620306,1.100571808,90.27416331
2011-07-10-N-018,437458.8884,6489124.689,NA,1.006391008,90.24450417
2010-08-15-K-009,451482.7723,6463787.472,2.208333573,-1.609094582,89.92163851
2009-08-19-K-002,453155.7755,6463453.115,0.593547099,0.503846687,89.3264278
2013-06-18-N-002,437559.2445,6486649.304,-0.720180448,-0.928082747,89.19034766
2010-07-04-N-058,440208.1363,6495646.148,NA,-2.061199776,88.97583238
2013-07-17-N-040,439375.522,6482728.259,1.888848758,-0.636891696,88.55919432
2009-06-29-N-021,422298.7753,6514165.21,0.347767562,0.800815716,88.16279339
2013-06-28-N-014,437636.6234,6490428.408,NA,0.56967769,87.76298102
2011-06-05-N-042,438477.2244,6485773.053,1.793745573,0.690086568,87.49584479
2009-08-31-K-063,441960.6324,6474253.975,0.72350855,3.006588574,87.42045779
2009-08-31-N-039,437035.7191,6496270.061,1.137044349,-2.354447533,87.30780958
2008-06-18-K-057,443899.5582,6467283.187,-1.902695985,-2.628973021,87.13970506
2014-07-27-H-002,436135.7666,6485575.314,NA,-2.713750064,87.1131153
2010-05-31-N-064,437810.9924,6487179.46,-0.314289901,-0.224886374,86.95866693
2009-08-26-K-028,438277.7846,6487903.585,0.870931722,1.626076619,86.65727473
2013-08-20-N-026,433347.4165,6505939.485,0.948052867,2.104622146,86.53174943
2011-07-27-N-032,437456.1411,6486489.008,NA,-1.351384733,85.96618002
2013-08-10-N-016,428772.5041,6508314.121,-1.805955326,-0.274184667,85.62127316
2013-06-28-N-004,437937.4861,6487993.759,-2.878267592,-1.8698076,85.52646215
2012-07-22-N-038,437953.8638,6485594.553,-0.583865573,-0.277888414,85.30663163
2008-07-07-K-009,452787.3716,6462539.981,-1.176787398,0.106170302,85.24600099
2010-08-02-K-006,454529.0253,6462245.899,1.151458984,-2.839438877,85.23639723
2013-07-07-S-058,440896.2226,6472162.872,0.33469448,-0.681815987,85.06244947
2013-07-21-S-007,435606.8988,6499969.062,-0.979887445,0.971928118,84.83824893
2009-06-15-K-016,445959.1798,6466678.17,NA,-0.525140272,84.68499605
2009-08-12-K-009,437904.605,6487628.087,-0.175272054,0.455214285,84.19037181
2013-08-10-N-002,441037.0342,6479483.321,-0.64151021,1.933776503,83.30662386
2013-08-07-S-004,445384.2818,6464875.477,1.66732201,-0.623570648,83.30514482
2008-07-14-N-048,435292.3246,6499800.471,0.754751264,0.589574524,83.24457146
2010-07-11-N-010,432918.0892,6505774.468,-0.62589953,-0.400374698,82.60805694
2014-06-16-H-011,420674.4589,6515729.078,-0.740229608,1.655883526,82.55616611
2010-06-04-N-013,414859.5262,6520602.691,3.125080107,-0.785628311,82.34032411
2008-08-25-K-002,451278.493,6463916.343,NA,1.346318955,82.20241118
2013-06-26-N-046,438181.194,6487321.519,0.413443509,-0.460088669,82.15616219
2008-07-21-K-072,440634.2931,6469691.577,0.267433687,-2.978761899,82.04628049
2009-06-29-N-045,421444.9835,6514194.036,1.032658508,0.851908628,82.00920447
2010-07-25-K-002,477791.6289,6454453.474,-2.32440344,-1.545860642,81.89916065
2013-08-25-N-007,419584.9367,6518684.329,0.305998485,0.717632738,81.684225
2009-08-19-K-010,447900.4342,6464252.794,-2.659003748,1.937020405,81.41472573
2012-08-05-N-031,438827.5896,6483409.532,0.191322513,0.343859778,81.13882976
2009-07-19-N-048,436253.4983,6503324.662,-0.441244829,1.718965463,80.9672565
2014-08-03-S-042,512867.4013,6385790.985,-2.817470873,-0.247755279,80.8332153
2009-07-01-N-025,427616.2606,6510335.664,-0.711356028,-2.023382195,80.75829977
2010-07-19-K-028,446300.8622,6465474.587,-0.22113739,-2.960556262,80.4680393
2014-06-17-H-009,438017.0882,6483304.876,NA,-1.758756002,80.21732569
2009-06-28-K-054,420165.3146,6514667.261,-1.017305074,1.597046391,79.24700163
2013-08-15-N-038,437043.2412,6498081.981,0.150425627,1.777106516,79.05794768
2011-05-17-N-043,422910.6027,6513568.441,-2.246967801,-2.375028233,78.8409736
2010-07-19-K-018,448645.8971,6464312.663,-0.260535631,-2.403938252,78.84081764
2008-07-28-K-047,439785.6935,6475327.836,-0.44313731,1.654073009,78.60018891
2013-09-03-N-036,431793.9713,6503709.33,0.098108992,1.40279217,78.5874751
2011-08-24-N-004,439117.5432,6482424.183,-1.002740316,1.04392735,78.35460713
2011-07-10-N-014,437846.1739,6487073.397,NA,1.323774239,78.27659612
2009-07-01-N-065,429646.9826,6507937.066,2.564816502,1.271710022,78.25630199
2008-06-15-K-076,456024.3658,6461909.933,-1.377493956,0.64989346,78.19397758
2013-06-17-N-002,438334.8887,6481830.434,2.715985224,-2.51663192,78.09998287
2013-07-14-N-006,438380.6289,6483305.112,NA,-1.492623715,78.00953511
2012-08-05-N-031,438800.2358,6483333.143,NA,0.152537265,77.95313478
2011-09-04-N-005,415463.0456,6521568.779,-0.927532108,-0.662800562,77.82465318
2010-06-07-N-010,436911.2853,6487939.061,1.265352796,3.117815384,77.69496172
2009-09-07-K-021,439098.4665,6480659.376,-0.128035277,1.283655716,77.09797571
2013-07-17-N-004,438828.6457,6482062.356,-0.113822381,3.05936494,76.94397785
2013-06-12-N-007,414859.5118,6520634.375,0.175342008,2.811314024,76.49859461
2013-08-19-N-006,432569.4442,6503773.368,-0.355739611,-0.933747423,76.08614376
2008-07-16-K-010,452042.8009,6462557.872,-0.724484046,-2.718342017,75.6274711
2013-08-10-N-009,436974.3201,6489766.004,0.318578253,2.918902348,75.07483691
2010-05-31-N-007,439292.3129,6481687.921,1.029437176,2.800464354,74.93067067
2010-07-19-K-087,441209.3414,6473132.705,2.995981051,1.836435625,74.77349023
2013-06-07-N-038,438849.2165,6497134.582,3.100288742,2.468950344,74.30532816
2013-07-17-S-025,438713.1614,6484631.138,NA,-2.026291441,73.73831251
2009-06-24-K-086,429022.2745,6462114.488,NA,-2.788302629,73.6421786
2008-08-11-K-025,440244.8772,6479677.114,-0.066074043,1.033695556,73.5350538
2008-07-07-K-089,440333.7236,6470272.914,-0.600099301,3.132667043,73.4189245
2010-07-18-N-056,438085.0813,6484965.497,0.015538952,-0.63397438,73.23506333
2010-07-19-K-018,448698.9218,6464371.009,-0.748028036,-2.143402621,72.91660542
2011-07-10-N-011,437899.0833,6486147.256,1.294682905,1.364208049,72.49347008
2013-08-13-N-003,435882.4782,6499454.723,3.131321305,0.915988237,72.47535286
2013-06-26-N-046,438217.6736,6487247.906,-0.676818639,-0.873532178,72.43630207
2010-06-18-N-005,437731.7935,6486531.672,2.722512605,1.775343626,72.26623129
2009-07-15-N-054,438304.6365,6486405.704,NA,-2.582668874,72.00295678
2012-08-17-N-026,438626.1193,6490138.635,0.631823635,0.995025595,71.59840263
2013-08-28-N-020,422131.7994,6514841.298,2.033539921,3.067367271,71.47379876
2009-08-03-K-007,450240.8814,6464147.714,-1.335109386,0.008454115,71.3625502
2010-09-12-N-030,411356.8523,6524692.744,-1.57080224,-3.04888633,70.6302974
2010-08-30-K-013,443612.8977,6469724.934,-2.447156574,1.543504566,70.43292901
2012-06-04-N-033,433757.3397,6502836.834,0.550946321,2.695112431,70.37021612
2010-07-25-K-086,471176.6664,6452481.491,NA,-1.921688705,70.27778219
2010-08-30-K-013,443531.97,6469409.36,-0.037020551,-0.231091815,69.81386868
2013-06-28-N-056,438038.6968,6486802.694,-0.074273609,-0.07166538,69.47232605
2009-07-15-K-084,421699.9075,6461597.309,0.798657536,2.389496415,69.29465114
2013-08-15-N-038,436965.8598,6498098.176,NA,1.626680889,68.69514244
2010-07-19-K-028,446396.2488,6465743.929,NA,-1.463847062,68.630529
2013-08-11-S-051,463769.3601,6457787.013,-0.194380923,0.07853553,68.59743995
2012-06-24-N-003,439127.6615,6488489.954,NA,-3.032243441,67.7275141
2010-05-29-N-056,437778.9334,6490293.941,NA,-2.495486411,67.71252977
2009-07-05-N-046,429041.182,6507507.948,NA,0.245255584,67.08860643
2010-06-09-N-058,439040.5277,6498683.626,2.026832767,-0.950705284,66.76541393
2013-08-19-N-006,433076.0014,6503045.329,-2.119174603,-2.705051926,66.74981886
2011-07-15-N-047,438978.3199,6483740.082,0.429535699,0.171607743,66.57387087
2009-07-15-K-046,426495.154,6511176.979,NA,-2.856548432,66.43885991
2010-07-09-N-006,438812.7467,6487907.549,-2.136406561,1.215275621,66.39018574
2010-05-31-N-004,439979.7245,6479989.128,-0.038852223,3.059436274,66.29460757
2009-08-19-K-010,447911.0136,6464187.389,1.044209031,2.981229436,66.25509587
2011-06-12-N-026,436002.2263,6504146.398,-1.150611816,-1.629929121,66.11014959
2013-07-17-S-066,440436.1321,6467775.891,NA,-2.744762135,66.01498344
2014-07-09-S-014,437284.6197,6488994.225,-2.830460511,0.216268938,65.60323503
2013-07-14-S-056,439097.3344,6483585.161,-1.450113459,0.326932758,65.35472128
2013-07-14-S-056,439076.3464,6483523.268,NA,1.777046217,65.20803319
2013-06-07-N-004,421214.9291,6516104.272,-1.66552924,1.753435172,64.3908593
2010-06-25-N-003,438065.8552,6488775.441,-0.594653213,2.149311471,64.05120215
2008-06-23-K-063,441310.408,6469834.947,-3.030516089,-1.833789548,63.92995801
2012-09-11-N-022,433693.6521,6508955.481,NA,0.655760523,63.79257374
2009-08-03-K-007,450253.5597,6464209.349,0.194415855,0.20286997,62.92545205
2011-06-30-N-031,438148.5978,6490803.308,-0.933649951,-2.36179058,62.8378159
2012-06-04-N-033,432703.358,6503561.276,-1.942994969,-2.044970149,62.47213428
2013-06-17-N-005,437608.5797,6485208.843,0.842155407,0.166213766,62.08057808
2010-06-21-N-065,438062.2602,6484310.173,2.180956329,-0.412346146,61.805331
2009-06-10-K-010,454325.7389,6462406.202,2.472905461,0.395199364,61.69008206
2013-08-25-N-007,419531.2209,6518622.791,-1.849130114,0.411634254,61.59842957
2013-07-14-S-084,424984.4296,6461087.827,NA,0.360064345,61.46659752
2009-07-15-K-046,426516.8525,6511120.075,-0.649342123,2.777294752,60.90065778
2009-07-06-K-045,419290.6776,6459834.088,-2.581101765,0.263696609,60.87216501
2013-09-26-N-015,421573.9581,6515756.441,0.723895321,-1.868277363,60.74452961
2012-05-31-N-029,437282.7922,6497615.114,-0.413358166,-2.119635414,60.56387077
2010-07-19-K-018,447678.4219,6464610.008,-2.666723646,-0.884289324,60.53268919
2009-08-07-N-010,430469.763,6505702.03,-0.576674029,1.520485018,60.44928932
2013-06-28-N-052,438883.6583,6494860.424,1.311714009,0.690397628,60.41041764
2010-07-25-K-086,471228.8982,6452451.491,-2.269345042,2.09215156,60.23421728
2008-07-28-K-002,453151.7314,6461897.114,2.081228968,0.370939609,60.2218599
2013-08-10-N-002,440959.1556,6479512.9,0.311285754,2.575286713,60.21173462
2013-08-15-N-007,434690.9621,6500094.778,-1.019151116,-1.732011902,60.19880448
2013-07-15-N-045,438867.9751,6483119.093,1.329070745,-1.894878879,60.18102707
2011-07-27-N-005,438215.2875,6490765.091,-2.443318703,-2.481934099,59.99229072
2010-09-09-N-032,415944.2956,6519626.041,0.39919128,-2.488591564,59.11258742
2013-07-17-N-040,439428.1881,6482657.062,NA,-2.525740454,59.06663567
2013-06-26-N-046,438147.7914,6487369.948,-0.143706696,-0.603795365,58.8311289
2008-07-13-K-096,507945.2043,6429526.679,-0.712392706,-1.60216803,58.78872708
2013-09-24-N-032,409978.7985,6523301.782,NA,0.922006113,58.08949251
2008-07-28-K-057,439980.5474,6468917.286,1.756658784,-0.545557449,57.86241413
2010-06-21-N-065,438087.0293,6484253.548,NA,-2.593302475,57.67754956
2011-07-22-N-046,438574.1317,6484839.028,NA,-2.380919,57.50500331
2013-07-15-N-032,437847.1117,6491948.16,0.58354194,2.032070767,57.13679596
2011-07-15-N-047,438995.5708,6483794.428,0.135759668,0.307367411,57.0182538
2009-08-19-K-002,453128.5139,6463502.486,-1.008360838,-0.504514152,56.39761055
2013-07-15-N-045,438925.0233,6483138.257,0.343293963,3.059235683,55.82521504
2014-06-11-S-022,441955.7769,6470893.458,-1.617960544,2.328817367,55.68261471
2010-09-09-N-032,415914.3959,6519579.166,-0.085207345,-2.573798909,55.59907989
2009-08-16-K-047,442150.6637,6466745.676,-0.940742939,-1.748133387,55.49035813
2008-08-11-K-025,440181.6962,6479639.49,NA,1.099769599,55.29070102
2009-09-21-N-052,437918.5269,6492351.031,0.644376824,1.845286744,55.27261615
2013-07-22-N-028,437812.4511,6487563.448,NA,-2.423359272,55.028794
2013-08-11-S-023,434626.7588,6500485.16,NA,-1.110771099,53.21071713
2009-07-01-N-025,427417.5594,6510291.02,0.427741306,-1.472151784,52.96257379
2010-05-31-N-004,439974.2841,6480055.199,NA,3.098288497,52.75045242
2008-07-28-K-024,439289.0191,6480587.249,NA,-1.235532511,52.44389003
2014-08-03-S-078,518660.6851,6319716.795,-2.457808729,-2.033435275,52.14074907
2010-07-25-K-002,477755.7111,6454491.014,0.782542318,-0.763318325,51.95517257
2013-08-11-S-023,434577.5335,6500469.694,-0.764447205,-1.875218304,51.59774526
2008-07-13-K-116,516636.0306,6338717.663,0.528513856,-1.782102404,51.08299743
2008-08-11-K-009,452178.6313,6462801.71,-0.318288416,-0.120314485,51.08126961
2011-07-22-N-046,438526.149,6484822.201,0.472834272,-1.908084728,50.84768852
2013-07-17-N-032,438201.4579,6485039.245,-1.203489684,3.071220714,50.70550033
2013-06-28-N-005,438140.8898,6485769.929,-0.19870357,0.953431189,50.41901936
2013-08-11-S-040,438038.5169,6481272.829,-0.652429405,-1.157153844,49.98914369
2010-09-15-N-044,438080.2692,6485667.29,1.674801567,2.590940196,49.97751014
2014-09-09-H-004,432247.6558,6507639.062,-1.83520643,-1.63011207,49.84736472
2012-06-22-N-002,438640.0721,6483681.092,-0.32716037,-2.134883803,49.59927736
2010-07-19-K-032,445811.9028,6466109.442,-1.668001052,-2.46708231,48.76232238
2012-08-03-N-023,438630.9184,6492012.488,-2.590154468,-1.965875506,48.73450971
2010-06-09-N-002,438316.0964,6483835.562,-1.576048671,-1.833097154,47.88599631
2010-07-18-N-006,438623.1766,6488397.576,2.585896174,3.055467539,47.37459278
2013-09-24-N-032,410024.4811,6523311.782,0.433287721,1.355293834,46.76430201
2013-07-07-S-058,440949.8293,6472096.827,NA,-1.016510466,45.4747349
2009-08-10-N-048,438158.0537,6488679.275,-1.328198675,0.307992041,45.06874613
2008-06-11-K-009,452768.4532,6464173.586,NA,2.554979073,45.06616169
2009-07-15-K-076,438414.178,6467975.596,-0.349665151,0.960371238,44.62716935
2011-07-16-N-007,439713.0754,6480767.006,NA,1.282890824,44.2868143
2009-05-18-K-063,442125.2016,6471776.693,NA,-0.165460719,44.14997491
2010-07-19-K-054,438630.9005,6482076.369,1.857958387,-1.799488807,43.95153772
2011-08-24-N-031,437904.0223,6490154.334,0.601593074,2.90333421,43.61922235
2013-07-14-N-006,438341.0401,6483322.028,0.325638258,-1.166985458,43.05141277
2013-06-07-N-004,421151.6092,6516115.967,NA,-2.864220895,42.87058013
2012-08-05-N-009,424795.5915,6514668.704,NA,2.498592632,42.38782532
2013-06-12-N-007,414897.1517,6520614.948,-0.764051225,2.047262799,42.35764867
2012-06-04-N-028,430004.4207,6508503.105,NA,2.999822061,42.04785052
2013-06-28-N-005,437755.1422,6485515.742,NA,2.849272056,41.69269954
2009-09-13-K-003,438798.9961,6482621.426,-2.452295226,0.223947764,41.39264352
2012-05-27-N-004,438392.2654,6487592.706,-0.338562555,1.432422547,41.22302557
2012-08-19-N-002,439378.6207,6482729.111,0.477388759,-1.919566086,41.18605378
2010-06-09-N-058,439050.8429,6498643.875,-2.444782682,2.887697341,41.06757056
2010-08-04-N-031,439161.5803,6488708.16,0.21962007,-0.073010136,40.68939885
2013-08-15-N-029,430731.3845,6505555.132,2.55371943,2.131549452,40.50399094
2012-06-24-N-003,439102.4357,6488458.44,0.565674158,-2.466569284,40.3667336
2009-09-21-N-052,437865.3235,6492366.013,NA,1.20090992,40.16491693
2010-08-30-K-013,443415.2791,6469517.074,0.775755354,-0.225972367,39.78547794
2008-08-11-K-009,452184.7623,6462750.998,NA,0.197973931,38.31643165
2014-08-15-H-014,437239.6654,6494366.357,NA,0.509783856,38.24597566
2013-08-06-N-023,437953.7777,6491189.79,-0.689643888,1.846753463,38.17329226
2011-07-27-N-024,431465.8571,6510554.88,-0.340556855,1.48160649,38.17152331
2013-09-24-N-032,409987.1013,6523304.16,-3.12723954,-1.771945705,38.1489755
2008-07-02-N-030,438726.5773,6487919.178,NA,-1.861469775,38.11268584
2013-08-13-N-003,435920.1084,6499453.805,0.679198552,1.595186789,37.64139578
2013-08-11-S-009,436513.4019,6501258.63,NA,1.815851593,37.36038182
2009-08-31-K-063,441948.8661,6474340.6,-1.102195897,2.283080024,36.821187
2013-09-08-N-031,430814.1077,6506228.519,1.255785604,1.419644329,35.71592334
2013-06-07-N-004,421248.3474,6516092.342,0.160249552,1.913684724,35.48390727
2013-06-21-N-040,438255.9501,6494687.474,1.262514856,-0.216467051,34.72336161
2012-08-17-N-002,441521.4979,6478596.47,NA,-2.240354741,34.35970417
2009-05-24-K-069,443117.6046,6473861.872,2.125493225,2.109948785,34.35273767
2013-07-17-N-004,438822.3259,6482139.04,NA,-3.109997986,34.11902778
2013-06-26-N-046,438168.3586,6487397.129,1.251555198,0.647759833,34.0854291
2009-08-10-N-048,438144.3913,6488636.327,-1.097994632,1.636190716,33.39057071
2013-07-17-N-032,438201.0168,6485006.597,0.083881899,-3.128082694,32.65097967
2008-07-16-K-003,482452.3926,6451032.89,NA,2.112031244,32.62067098
2011-08-03-N-024,436367.4409,6506440.006,NA,-1.567386087,32.54908927
2008-06-15-K-053,438939.839,6485009.051,0.007914284,2.978361287,32.54865909
2010-07-11-N-043,439011.1654,6495583.669,NA,3.045676114,30.28520491
2009-07-01-K-027,443779.3987,6469214.452,0.426217646,0.263074667,30.10682613
2010-07-25-K-018,444017.2213,6470238.283,-2.500146996,-2.956329332,30.05124351
2013-08-28-N-020,422126.4991,6514912.575,NA,1.03382735,29.68718206
2014-07-06-S-025,440049.9563,6472740.343,1.222797263,-2.164777793,29.65166841
2012-06-08-N-011,430390.64,6505753.32,2.840662154,3.108758889,28.64944146
2008-06-15-K-053,438964.9823,6485022.542,-1.900034457,1.07832683,28.53406063
2013-07-09-N-027,438640.6608,6488102.249,1.031291928,-0.115378683,28.44613092
2013-06-17-N-005,437611.132,6485180.875,2.884373095,3.050586861,28.08421726
2013-07-17-N-032,438195.5493,6484979.341,0.184460566,-2.943622128,27.79897646
2010-08-30-K-013,443587.9935,6469713.244,2.730016117,-2.009664624,27.51136634
2014-08-03-S-078,518707.3447,6319740.066,NA,0.424373454,26.43595101
2010-07-19-K-037,444117.5777,6467939.872,0.530165009,3.05029181,25.79242617
2013-07-07-S-011,444456.3903,6475338.926,-2.945583787,2.897696853,25.75729848
2012-07-26-N-002,437743.638,6488423.083,-2.968839086,-3.056961972,25.25739721
2009-08-10-N-048,438151.5531,6488703.596,-0.569170149,-0.261178108,25.17476596
2008-07-16-K-003,482427.4299,6451034.774,2.67568753,-1.495466534,25.03369424
2008-07-07-K-018,446369.7165,6464812.38,0.597623121,1.837093016,24.55915942
2010-06-07-N-024,430912.0088,6505431.394,-0.366461455,2.211618268,24.10452651
2009-08-09-K-081,441944.7214,6467251.308,-3.119134411,0.254200713,23.36483836
2013-07-12-N-030,420441.0607,6516486.878,1.613920455,0.304130939,21.34245733
2014-08-03-S-057,517679.3805,6348904.787,NA,-3.052348453,21.25759719
2013-06-09-N-015,431263.6882,6504807.922,-1.31892908,1.108625433,21.22934197
2011-07-25-N-027,438706.3001,6499453.334,2.999304686,-3.102407586,21.20227564
2011-08-24-N-031,437893.7277,6490196.721,-0.488480978,2.301741136,21.1587225
2010-07-19-K-100,424696.3024,6463400.471,0.810738335,-1.533618635,20.9044452
2013-06-28-N-014,437621.5458,6490414.109,-2.899374295,-2.329696605,20.77968774
2013-07-12-N-030,420444.8671,6516507.299,-0.119849363,0.184281576,20.77272062
2012-05-31-N-029,437334.4611,6497646.71,NA,-1.706277248,20.21221485
2011-06-30-N-031,438192.7815,6490847.989,1.792371721,-1.428140629,19.72254316
2009-09-28-K-016,438043.5911,6484054.862,NA,2.251002527,19.60876761
2013-06-21-N-007,438883.4732,6482702.458,0.536718982,1.821971914,19.39303587
2009-07-15-N-054,438194.4308,6486433.764,0.421530889,-0.968281018,18.97773751
2013-08-11-S-023,434596.2376,6500468.255,-2.760386929,1.647580075,18.75937307
2010-08-30-K-013,443599.1271,6469699.838,-1.824988179,2.448532504,17.42635604
2012-06-06-N-006,435591.8831,6499420.248,-3.007149878,-0.476694737,17.27598996
2010-09-15-N-044,438054.1188,6485709.88,1.082027455,0.916138629,17.21171115
2011-06-26-N-002,437811.0731,6487507.943,-3.102940624,-2.202348135,17.15622482
2009-05-18-K-077,441131.4761,6469236.445,0.503616404,0.345203367,15.33357912
2013-08-13-N-003,435824.9933,6499410.585,NA,-2.215333069,14.88944799
2009-07-01-K-027,443772.8656,6469227.792,-0.718478728,-0.455404061,14.85385457
2013-06-21-N-040,438263.408,6494653.561,1.920675128,-1.478981907,14.09165382
2012-06-08-N-011,430389.6995,6505781.954,NA,0.268096735,13.95449921
2008-06-11-K-009,452766.9179,6464159.83,0.697763065,-3.030443169,13.84141185
2009-09-13-K-003,438785.4647,6482589.708,1.544876883,-2.158323865,12.61038927
2011-07-08-N-002,438696.1863,6483942.677,-1.601368611,0.723665706,11.90178211
2012-08-17-N-002,441527.1487,6478586.292,-1.408062755,2.634767811,11.64144427
2012-06-06-N-006,435593.8822,6499431.417,0.65380579,0.177111053,11.34649557
2013-07-12-N-038,438729.9836,6487879.281,-0.683536746,2.789600584,11.03668365
2010-08-30-K-013,443542.491,6469723.012,2.842522201,-2.292524167,10.44979706
2012-08-31-N-023,438175.0908,6495122.446,-2.936501732,-0.527509345,10.21568435
2012-07-20-N-026,438358.1978,6484029.468,1.205734862,-2.275201742,10.09912473
2010-07-07-N-007,438208.468,6486119.528,NA,-1.216827096,9.904112631
2009-09-13-K-003,438789.8036,6482581.067,-1.448618453,2.676242989,9.669174433
2013-07-17-S-066,440427.0695,6467777.634,1.363974559,-1.380787576,9.228692635
2010-08-12-N-010,432165.9852,6504085.569,0.734413623,-0.278551946,8.929178688
2012-07-20-N-026,438365.4574,6484026.181,-2.012024062,1.995959504,7.969075302
2012-06-06-N-006,435586.6606,6499433.352,-1.48611082,-1.308999767,7.476344799
2013-07-29-N-019,438923.227,6483220.226,-2.11890284,-2.406876763,7.156129351
2012-08-03-N-023,438629.3812,6492019.155,1.739267275,-0.226608231,6.84192026
2014-07-21-H-014,436062.3768,6486276.224,NA,0.601248717,6.73393003
2009-05-18-K-077,441125.7752,6469239.684,-1.399324144,-1.054120777,6.556781361
2010-07-19-K-087,441137.1906,6473152.335,1.997107316,-1.159545425,6.281327786
2013-08-25-N-007,419580.7171,6518683.704,-2.435478218,-1.71784548,4.265635845
